time,bcc-csm1-1-m,ACCESS1-0,ACCESS1-3,IPSL-CM5B-LR,GFDL-ESM2M,FIO-ESM,CMCC-CMS,MPI-ESM-LR,FGOALS-g2,HadCM3,MIROC-ESM,MIROC5,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,GISS-E2-R-CC,BNU-ESM,MIROC4h,GFDL-CM2p1,GFDL-ESM2G,CMCC-CM,EC-EARTH,CanCM4,CCSM4,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,CSIRO-Mk3L-1-2,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,MRI-CGCM3,HadGEM2-ES,bcc-csm1-1,CESM1-CAM5
2091-12-01,9.24748589915e-05,7.89444769734e-05,3.74556406574e-05,4.21119763132e-05,2.07882805828e-05,7.36392774949e-05,5.57744451466e-05,7.69147254427e-05,7.58200812318e-05,,5.88391827478e-05,5.54742087479e-05,6.12484096564e-05,6.87311037577e-05,3.49916514876e-05,6.82986854629e-05,8.10073221926e-05,4.79631119864e-05,9.26893054081e-05,,,5.96405369227e-05,3.8211917119e-05,,,5.11608052168e-05,7.52370178816e-05,5.81036985295e-05,4.3250762818e-05,7.29261884089e-05,4.91613220296e-05,4.11432362023e-05,6.84835849825e-05,8.80803638817e-05,6.52635062579e-05,4.9548529023e-05,4.22600100397e-05,3.17628942336e-05,2.92783799653e-05,5.20159151165e-05,2.79761590524e-05,4.73014682982e-05,5.89853076235e-05,9.01466381846e-05
2092-01-01,2.97599204562e-05,4.80035052013e-05,7.90928449446e-05,4.45232068387e-05,4.17690877536e-05,3.65512404945e-05,3.38089851929e-05,8.6158987168e-05,4.97299586035e-05,,9.70175033823e-05,4.97415745122e-05,5.37538300402e-05,8.01079611327e-05,4.65648310637e-05,6.43798567865e-05,7.38068657353e-05,3.84009695154e-05,7.24827691253e-05,,,5.55758884325e-05,6.33680637376e-05,,,4.74646086249e-05,2.13221246668e-05,6.05300637289e-05,2.12375513781e-05,5.45649915011e-05,7.20108462247e-05,2.47489727826e-05,5.50699553514e-05,5.76031026867e-05,4.49600556749e-05,7.76644060352e-05,4.05618617974e-05,4.18463723311e-05,8.63436911286e-05,4.00370573364e-05,6.72936749175e-05,4.57473950822e-05,5.48439689737e-05,4.51049552592e-05
2092-02-01,5.20947208185e-05,5.23142823243e-05,4.80875269854e-05,4.57512163052e-05,3.20570370604e-05,5.19541920463e-05,1.3779564428e-05,3.51450788522e-05,5.89913723767e-05,,5.97709623738e-05,2.86246458927e-05,6.65671980945e-05,5.35225844942e-05,6.46375385518e-05,3.18484940089e-05,7.16973001025e-05,3.67025697111e-05,1.50019956588e-05,,,6.53334366992e-05,4.47692561805e-05,,,3.31558572964e-05,7.28017621441e-05,3.09083651246e-05,8.05875204346e-05,5.05054517816e-05,2.88647052002e-05,6.43586895239e-05,3.20156484198e-05,6.87039744662e-05,7.23097036825e-05,7.04640923686e-05,3.53219465545e-05,3.89330942122e-05,4.22166430369e-05,4.30954728472e-05,3.71111578564e-05,2.25782390165e-05,2.30239342272e-05,5.6130933426e-05
2092-03-01,2.49025841705e-05,5.00513602847e-05,5.10531148653e-05,3.57537787181e-05,3.9107079475e-05,6.73938074518e-05,3.48592393233e-05,6.12919842492e-05,5.01383799322e-05,,3.82355550149e-05,4.50076881862e-05,1.47483032379e-05,3.68968978624e-05,3.92945350021e-05,2.85609000705e-05,6.94983476673e-05,4.16856484738e-05,4.20754217582e-05,,,1.73649131436e-05,4.26604646503e-05,,,5.22434861201e-05,3.62968094123e-05,2.61069932094e-05,3.95934361222e-05,3.11491812113e-05,4.29023172425e-05,3.14788814831e-05,2.59469927073e-05,8.31914717613e-05,4.52996719105e-05,5.17502119237e-05,1.331311062e-05,3.20398185257e-05,4.25375597258e-05,4.92744878405e-05,3.59843714661e-05,4.01001466344e-05,3.65760388377e-05,2.91935471482e-05
2092-04-01,3.05494945678e-05,3.91228742003e-05,3.8910720399e-05,2.4430001929e-05,4.44632905783e-05,3.35572850114e-05,4.11073128427e-05,2.34151928453e-05,4.08677141725e-05,,5.96755887576e-05,3.10198547231e-05,2.32111665052e-05,2.7737650089e-05,1.46138668307e-05,3.7667025265e-05,3.83092800933e-05,2.62560736151e-05,7.2192956092e-05,,,3.58794004569e-05,3.73791195358e-05,,,3.77274278949e-05,3.64323277608e-05,5.73736111846e-06,2.81212954308e-05,3.5626520571e-05,4.26066718925e-05,3.79167605024e-05,2.74467511e-05,4.28785240122e-05,2.79576670437e-05,3.63351882697e-05,4.1190113301e-05,3.19216650269e-05,2.8833172261e-05,3.29718642623e-05,3.13515221034e-05,2.20361490998e-05,2.02203517498e-05,3.24298622273e-05
2092-05-01,2.37833461911e-05,2.26373113795e-05,4.12298268635e-05,3.04252038745e-05,5.19217515426e-05,2.24071352325e-05,2.41152559673e-05,2.04797925627e-05,2.59348142815e-05,,4.9203672188e-05,3.34021224444e-05,8.09965141949e-06,2.82739904443e-05,2.91837458917e-05,2.84933056618e-05,2.83608692501e-05,3.09724097557e-05,2.47912620277e-05,,,1.4065577438e-05,2.79748073257e-05,,,1.21667944906e-05,1.67898579093e-05,7.86127837955e-06,2.38410957276e-05,3.43751563605e-05,4.65079782164e-05,3.47578713445e-05,3.59076064171e-05,4.77327683863e-05,2.97676851915e-05,1.25772676256e-05,1.95267300569e-05,3.39628834543e-05,2.80521146254e-05,2.56082854359e-05,4.58929633039e-05,2.86180902982e-05,1.30934950297e-05,1.4924857054e-05
2092-06-01,1.20212773695e-05,2.58977326201e-05,2.30058914429e-05,3.86392221685e-05,5.36661444938e-05,3.03499185065e-05,1.38679876857e-05,2.17556970061e-05,2.73026571449e-05,,5.55586120754e-05,1.91609035437e-05,1.25919141889e-05,2.90038820822e-05,2.37807342858e-05,3.25793726879e-05,2.56104505752e-05,3.74734030212e-05,2.55499601432e-05,,,2.18924771313e-05,1.15567424353e-05,,,2.14344398303e-05,1.30129265017e-05,7.61698883851e-06,8.72944157209e-06,3.23817213683e-05,2.52092229402e-05,3.18600935429e-05,5.47399167203e-05,4.09084004332e-05,1.73349599208e-05,7.15027875344e-06,1.02030141577e-05,4.81505502042e-05,1.48942545669e-05,2.63856336744e-05,4.81355917448e-05,1.73091496739e-05,8.00649718258e-06,1.24338590764e-05
2092-07-01,2.0828225915e-06,2.39972594566e-06,4.27328797871e-06,3.91442449654e-05,1.98142422505e-05,2.96959849948e-05,2.06996154572e-05,9.32261048417e-06,1.1013549791e-05,,3.32572359184e-05,1.03744675334e-05,1.11097287432e-05,1.86170031416e-05,7.0684799545e-07,1.4195946804e-05,3.36355764574e-06,3.7823276197e-05,1.02355474992e-05,,,2.61125702454e-06,1.20904437746e-05,,,6.16761693411e-06,2.35758966483e-06,3.70818157644e-06,4.08352350441e-06,1.54078328777e-05,3.01966957181e-05,1.62791432763e-05,3.3412481135e-05,3.68108548476e-05,8.18715125206e-06,4.79924046033e-06,1.98043582735e-06,3.1840738302e-05,4.48472389967e-06,3.15752745147e-05,2.1870547525e-05,5.82601671947e-06,7.41433977775e-06,1.60050260248e-05
2092-08-01,8.40285563408e-06,4.06649193895e-06,4.57472338952e-06,3.0940783347e-05,1.37083381004e-05,1.24254309715e-05,2.17630943683e-05,1.31511220908e-05,1.73631314889e-05,,2.22880519156e-05,9.71669578576e-06,3.18271182837e-06,1.14397395269e-05,1.84293776171e-06,3.6245407711e-06,5.22892391278e-06,1.65702139157e-05,4.46315609845e-06,,,2.60975203995e-06,7.9473926841e-06,,,2.50390938783e-06,4.59841839984e-06,1.09799445087e-06,1.07798409333e-05,9.11486093358e-06,8.79580927204e-06,1.48727842662e-05,3.00329539679e-05,2.93308187186e-05,6.27391273156e-06,3.77330724817e-06,4.20525115276e-06,2.80629983346e-05,4.86516997068e-06,2.67506757912e-05,2.04998394089e-05,2.88425332853e-06,4.79958608063e-06,3.22863934903e-06
2092-09-01,5.68952131495e-06,7.39943163808e-06,1.27319549879e-05,2.14560787413e-05,1.12481070889e-05,1.61845163954e-05,1.10096140166e-05,7.43387541401e-06,1.10363645035e-05,,1.60866862643e-05,9.84291232044e-06,6.81283163431e-06,3.91305657104e-06,4.71477530368e-06,8.85023391077e-06,2.04749426302e-05,5.34181522577e-05,9.85183052459e-06,,,1.14018788635e-05,1.85260394555e-05,,,5.31180728902e-06,1.40209649544e-05,2.84660062442e-06,6.8915880807e-06,1.23071730513e-05,2.83996998126e-06,1.36570911945e-05,2.97458717e-05,1.97556420365e-05,7.39225879443e-06,4.05571226771e-06,9.3010411536e-06,4.01353158092e-05,4.03621591085e-05,3.36049480628e-05,2.13279834367e-05,4.17679410702e-06,7.6652868709e-06,4.01742927105e-06
2092-10-01,1.81342579816e-05,4.2298737488e-05,4.57393169936e-05,1.83005377892e-05,2.78682440088e-05,5.01349014182e-05,1.36743316294e-05,2.40809832966e-05,1.40517407999e-05,,1.8914694859e-05,1.79468253782e-05,5.2211428374e-05,6.15763781492e-05,1.654641076e-05,3.39149545092e-05,3.52456849214e-05,5.71972756992e-05,2.83695307492e-05,,,2.48573065215e-05,5.68700547452e-05,,,4.04616994136e-05,2.45739392994e-05,1.08658294039e-05,4.63265693075e-05,2.54707899217e-05,3.1506918944e-05,3.13113788252e-05,4.901560006e-05,4.11912415681e-05,2.5317129257e-05,4.30702054473e-05,4.91314314266e-05,2.30882016581e-05,4.66529676639e-05,5.4991873867e-05,3.80867838723e-05,1.28851604099e-05,2.98448852239e-05,1.90798549614e-05
2092-11-01,6.12731321542e-05,2.85829925295e-05,6.63112720022e-05,6.39909840743e-05,2.80505367603e-05,3.17952001448e-05,7.24758670133e-05,5.92026240026e-05,6.47757318802e-05,,4.53036650166e-05,1.30384303338e-05,6.84065281045e-05,3.80324632195e-05,6.4797339441e-05,5.77619168436e-05,3.92744736538e-05,6.26447123295e-05,6.25013604197e-05,,,4.45584249367e-05,5.50458678091e-05,,,2.65418715654e-05,1.89047023014e-05,2.17277887032e-05,8.30356279559e-05,7.27807095586e-05,4.84396301393e-05,7.33328498427e-05,6.0584618609e-05,7.54966565485e-05,5.59943982807e-05,2.88898088002e-05,5.0959536609e-05,2.31501724481e-05,7.3881505852e-05,7.94742135213e-05,3.419329174e-05,5.86377185582e-05,5.06224212586e-05,6.45265046401e-05
2092-12-01,7.10517952896e-05,3.81015385886e-05,7.16676481066e-05,2.18840455659e-05,5.24168753044e-05,2.71339319928e-05,8.19124597391e-05,5.3241382037e-05,6.40934567855e-05,,0.000107573734446,7.40419861904e-05,7.27712744265e-05,5.70828498374e-05,2.47750117459e-05,7.14164908652e-05,6.70904328997e-05,5.06200211703e-05,7.77056506195e-05,,,7.91739999436e-05,3.68406957326e-05,,,5.09860869392e-05,5.22234113305e-05,3.89125623315e-05,4.42960707265e-05,3.16451001368e-05,8.26891873658e-05,3.86724581585e-05,4.18543599305e-05,6.83693629981e-05,5.77905520913e-05,2.57391618106e-05,6.31059652906e-05,6.94440654267e-05,3.95866812769e-05,4.21525770283e-05,9.29871286124e-05,5.67941695711e-05,3.95763865527e-05,5.11289923231e-05
2093-01-01,2.97026939236e-05,4.74787189627e-05,7.01024446244e-05,6.08923494383e-05,4.42226734473e-05,3.09286072782e-05,5.43436243398e-05,6.35615167474e-05,5.60771726062e-05,,8.16983544307e-05,3.11611078723e-05,5.18622245484e-05,3.73925007547e-05,4.44570618129e-05,9.99198773478e-05,8.22678703636e-05,4.57850487313e-05,4.39412958561e-05,,,5.79455402456e-05,7.71962099172e-05,,,1.11641402878e-05,4.41438132839e-05,2.83681355995e-05,7.50765215344e-05,8.82765649521e-05,6.28189521497e-05,4.0720666027e-05,5.02670213223e-05,3.92073558032e-05,5.42021880392e-05,4.90800925945e-05,6.50878563257e-05,5.37791913757e-05,3.95782368027e-05,2.18777485846e-05,7.80926858776e-05,7.06998105757e-05,3.38904782742e-05,3.84965791215e-05
2093-02-01,4.40839407171e-05,6.71462886159e-05,6.07284207057e-05,3.79490553541e-05,6.01338906563e-05,6.06757321899e-05,5.54622832819e-05,8.4835880885e-05,3.96748362012e-05,,6.97104035983e-05,6.98014274167e-05,5.14042443683e-05,3.16852890787e-05,4.8927966444e-05,6.16197985712e-05,6.62583037151e-05,3.69090414362e-05,4.09629045559e-05,,,3.99388369866e-05,3.52369547314e-05,,,7.35645977017e-05,6.08524933341e-05,4.63129352738e-05,4.13888995614e-05,2.77560012591e-05,7.37763246737e-05,2.60532837638e-05,3.26608981519e-05,6.51324171486e-05,5.09479032189e-05,5.38125129424e-05,3.90255023658e-05,5.7804611591e-05,3.19145464714e-05,3.91101801256e-05,4.72743094763e-05,4.51299018182e-05,4.20636954611e-05,5.34247915311e-05
2093-03-01,4.87718053548e-05,2.52199714244e-05,3.62730707344e-05,2.66630655688e-05,2.84273791698e-05,7.36224366847e-05,4.00647446181e-05,5.92573969958e-05,3.19307132183e-05,,4.04973064481e-05,4.60784185998e-05,4.75374505186e-05,5.17388011628e-05,4.21807612189e-05,7.47482914044e-05,4.46269280344e-05,2.9524700589e-05,3.69013883756e-05,,,4.73479537201e-05,1.76096614039e-05,,,3.23964097811e-05,4.27814156865e-05,1.77574546342e-05,4.84666410817e-05,2.52981195956e-05,4.46738374649e-05,3.03106820684e-05,3.22691066685e-05,6.14454495614e-05,4.64018485218e-05,3.36210398018e-05,1.84075258533e-05,2.60648784736e-05,3.82717776553e-05,2.90050761957e-05,5.1144864301e-05,3.22384837437e-05,5.94885921601e-05,2.55949905267e-05
2093-04-01,1.47970623142e-05,3.87495042776e-05,5.34293957181e-05,2.20421040638e-05,2.15726351295e-05,5.13504145298e-05,3.76044922242e-05,4.56611380546e-05,2.95497370947e-05,,4.42744443717e-05,3.2206794167e-05,4.00963034432e-05,3.99159413064e-05,4.13832852376e-05,4.76950111014e-05,4.13969071295e-05,3.15110446536e-05,5.50341068447e-05,,,4.25954650483e-05,3.12155520666e-05,,,3.80554346971e-05,1.48863837239e-05,2.58768326148e-05,4.09103263727e-05,2.22981887532e-05,4.52448070215e-05,3.92134385947e-05,3.99395909956e-05,5.37900383885e-05,4.65142802568e-05,2.78135392364e-05,3.03137709948e-05,4.18320184584e-05,4.33415179941e-05,4.38343075757e-05,3.50563583912e-05,2.69407165606e-05,5.54238152593e-05,4.20687143064e-05
2093-05-01,1.25204808309e-05,2.47280835906e-05,4.42172591387e-05,4.65676437784e-05,2.40090239964e-05,2.60434252292e-05,2.7338419542e-05,2.17304935047e-05,2.32894345875e-05,,6.07992517568e-05,1.32816732457e-05,2.75938510337e-05,2.91910895612e-05,3.79513648113e-05,2.01018557356e-05,4.75880689399e-05,4.04058992747e-05,2.41728048726e-05,,,1.61078795221e-05,2.30597367103e-05,,,2.79241987365e-05,2.13912971958e-05,1.31730348528e-05,1.59904896464e-05,2.79747177387e-05,4.23811244067e-05,4.15148871252e-05,2.47141016606e-05,3.3190625921e-05,2.75822112599e-05,3.25656508721e-05,1.83922945888e-05,3.98618771934e-05,2.16534196971e-05,3.24845534768e-05,2.95912287865e-05,3.78911368205e-05,3.64541764914e-05,3.30987488012e-05
2093-06-01,3.41554224568e-05,1.20718308299e-05,2.36699947891e-05,4.22002251526e-05,1.34275392977e-05,3.69732494316e-05,2.44639988523e-05,1.99737908718e-05,2.27959795969e-05,,5.53673883284e-05,2.19842240085e-05,6.60188482584e-06,1.15627622498e-05,1.43240659221e-05,1.34917358911e-05,4.95918121097e-05,3.20065968632e-05,2.20783845786e-05,,,2.06606828467e-05,8.7584255997e-06,,,1.58188299425e-05,5.52108576812e-06,1.01499369372e-05,3.55149584201e-05,1.31827952998e-05,4.73294584632e-05,4.41188843979e-05,3.11472095783e-05,5.83974486593e-05,1.68637852767e-05,1.43689613651e-05,1.85526275448e-05,1.65070913738e-05,1.27881458011e-05,2.02611524619e-05,4.10881670004e-05,1.02562538641e-05,9.38181610763e-06,2.37228212822e-05
2093-07-01,1.14077174644e-05,4.61982670521e-07,7.45480779296e-06,2.88191407876e-05,8.49427465255e-06,8.16737871977e-06,2.11621435093e-05,2.22639247243e-05,9.63216939264e-06,,2.490060812e-05,1.68669078448e-05,5.30187651909e-06,1.28309641566e-05,3.59923872588e-06,1.83234505547e-06,2.63319586468e-05,1.93207474316e-05,6.56677610399e-06,,,9.57654280972e-06,4.77024804415e-06,,,8.1122223522e-06,2.69317274615e-06,4.01221356849e-06,1.22508320126e-05,4.12195682542e-06,3.07424585534e-05,2.05159907591e-05,3.8732357325e-05,3.76043623267e-05,9.82557867246e-06,1.19223610682e-05,3.66535964856e-06,2.43837802808e-05,1.67113755249e-06,2.66935782633e-05,2.62316178697e-05,9.25987334725e-07,6.41506085041e-06,1.80779872236e-05
2093-08-01,4.84996989363e-06,1.24311515105e-06,9.26242889964e-06,2.66018703314e-05,9.00004302354e-06,5.60887163464e-06,1.78010202944e-05,1.46496791526e-05,1.30103912776e-05,,3.38188482904e-05,1.06211658158e-05,6.63883736536e-06,4.32383967564e-06,1.38665254923e-06,8.48118194269e-06,1.54813394926e-05,2.77380968328e-05,6.61049832722e-06,,,3.68146945837e-06,1.36130800438e-05,,,9.15090276345e-06,3.39859116139e-06,6.05956357918e-07,1.63775488432e-05,2.5609184048e-06,2.0677295917e-05,1.68602367512e-05,3.87921307189e-05,2.71637186718e-05,1.1488407381e-06,3.1301578872e-06,2.2270397982e-06,2.34475438485e-05,3.55599728355e-06,1.86734213277e-05,1.86013806808e-05,2.18339088502e-06,5.24331190756e-06,7.26701799324e-06
2093-09-01,3.76723162281e-05,6.09883801281e-06,3.12362354158e-05,3.53584155164e-05,5.76706253873e-06,2.42442240354e-05,4.85287114446e-05,9.92213858158e-06,2.34760521077e-05,,1.72946962418e-05,2.43674328703e-05,8.62462435786e-06,6.18446626634e-06,4.93110303939e-06,4.36065907291e-06,1.30106759441e-05,3.13118066231e-05,2.55609985288e-05,,,9.95078752592e-06,1.37248025934e-05,,,1.75350389506e-05,2.05569881473e-06,3.33157778019e-06,6.74529719618e-06,3.43960533087e-05,1.0768937976e-05,1.58821426498e-05,1.80831070224e-05,2.02510133931e-05,1.35731227147e-07,1.06811554645e-05,5.47861952122e-06,2.81911162574e-05,6.16936400125e-06,3.94331126472e-05,2.07267267645e-05,1.22302858661e-05,1.58439149345e-05,1.272858426e-05
2093-10-01,3.09546112909e-05,4.12682114594e-05,5.6765618053e-05,2.05702206131e-05,1.05030465565e-05,5.24174373519e-05,3.17142835619e-05,2.53051677386e-05,1.1313525359e-05,,3.95618992115e-05,2.2783509703e-05,5.55288568042e-05,2.28367525519e-05,2.34503394755e-05,3.88709206687e-05,4.58317598324e-05,6.76245250588e-05,2.23375882342e-05,,,1.23123122522e-05,4.07113784788e-05,,,7.22069238452e-05,4.16178409068e-05,9.88907993928e-06,2.05053906809e-05,2.94687204132e-05,4.9572193196e-05,8.94344265362e-06,6.39098439782e-05,1.87777452084e-05,3.40083352057e-05,2.19391650944e-05,3.76275381985e-05,4.51018342649e-05,2.7625653794e-05,5.36793125624e-05,4.71954341655e-05,2.75342662939e-05,1.78065254052e-05,3.85008156765e-05
2093-11-01,7.69550032428e-05,7.63437393679e-05,3.44991460787e-05,4.79626258425e-05,3.93201080442e-05,5.49095766473e-05,1.72329833731e-05,3.87220393999e-05,5.93358832703e-05,,5.96018917956e-05,6.0125503951e-05,7.13873489076e-05,5.20985074607e-05,3.73054673738e-05,8.78470918171e-05,6.82962530846e-05,3.39089830656e-05,0.00012031895482,,,3.41970186229e-05,2.91801086566e-05,,,8.49848372007e-05,6.59624056425e-05,1.5526862262e-05,3.48627536109e-05,4.64112606551e-05,3.24766043983e-05,4.78882323387e-05,7.62874519372e-05,6.2543453411e-05,3.39476828231e-05,4.53503193057e-05,5.91778501378e-05,6.70285946095e-05,5.23471498062e-05,6.61023512597e-05,7.82669132843e-05,6.04603115096e-05,5.84745465555e-05,3.9720648978e-05
2093-12-01,5.4727994536e-05,3.78998334522e-05,7.1189827763e-05,7.58245014367e-05,6.50880399715e-05,4.18001046152e-05,6.35929813143e-05,5.72354948547e-05,3.63866278955e-05,,8.74932193256e-05,6.95956745403e-05,2.59993120077e-05,8.05456224563e-05,6.07226081619e-05,6.3446871187e-05,3.85730283337e-05,4.31762342714e-05,8.83405596445e-05,,,2.47131948628e-05,3.640628167e-05,,,3.74599168035e-05,4.96669890708e-05,5.65381017168e-05,5.86976828864e-05,6.67929631391e-05,7.52722488263e-05,4.36697386613e-05,7.75914842658e-05,6.77643904055e-05,2.62969078904e-05,8.62856914409e-05,9.47373544347e-05,5.5554079078e-05,4.6536847917e-05,3.03696226069e-05,8.25500486653e-05,5.80160688817e-05,6.10229308222e-05,5.52189838327e-05
2094-01-01,3.75232212459e-05,3.68769484296e-05,5.37178360186e-05,6.87948422637e-05,9.34423282565e-05,5.71922137169e-05,4.5344487132e-05,1.72764869473e-05,3.79089175112e-05,,6.23270560027e-05,5.23467284802e-05,9.21533476988e-05,9.05334329998e-05,2.71854285269e-05,4.00248691313e-05,8.22789955626e-05,5.04755513854e-05,3.79893383676e-05,,,6.56884063169e-05,5.47730649652e-05,,,6.20690400984e-05,2.96157759294e-05,3.38592467415e-05,3.86668400097e-05,5.2037128853e-05,6.47355881635e-05,5.50996922664e-05,4.48159488542e-05,8.87506596579e-05,4.9931826652e-05,5.22910096151e-05,4.14419654633e-05,5.28070845576e-05,5.27477656024e-05,8.36850999804e-05,5.53409884159e-05,3.33348504163e-05,2.7003119006e-05,3.51239515305e-05
2094-02-01,1.81555212586e-05,8.59205551716e-05,3.45307776007e-05,4.52573525536e-05,4.51999371762e-05,7.17476376546e-05,3.71967334234e-05,4.63620144209e-05,4.14668408969e-05,,0.000106698041297,2.10365262683e-05,3.22454054791e-05,2.79912567099e-05,4.10960504139e-05,5.5400274909e-05,7.60294426332e-05,1.85473356945e-05,2.65318551101e-05,,,3.89997475799e-05,3.65601921327e-05,,,5.81222351629e-05,3.38506943081e-05,3.89325881315e-05,3.92686655687e-05,6.03286869705e-05,2.33465664602e-05,4.25714144785e-05,3.45064572305e-05,7.03035794383e-05,3.8235928514e-05,4.31882565408e-05,2.03091519454e-05,5.10760883117e-05,3.62199000717e-05,7.05452168101e-05,4.78453650127e-05,5.10914068876e-05,2.13661514257e-05,4.97497279742e-05
2094-03-01,5.34717584006e-05,3.79686823094e-05,3.6646113802e-05,1.97289778612e-05,5.04285492045e-05,2.86550555757e-05,7.39471679221e-05,2.71935119859e-05,2.16985655546e-05,,6.21219499105e-05,3.32849330698e-05,3.38984308049e-05,4.55344349445e-05,2.697012777e-05,4.12566378604e-05,6.55338712802e-05,3.71434520427e-05,4.97751893514e-05,,,2.55989332092e-05,2.41919658194e-05,,,5.6916412517e-05,2.76468872471e-05,3.15483412123e-05,4.29741088738e-05,3.67182237824e-05,2.38538628613e-05,4.66120650663e-05,3.54356948454e-05,3.59938676411e-05,3.86034080293e-05,6.26540443591e-05,4.86193783737e-05,4.93479480307e-05,5.46104407433e-05,6.19233298949e-05,4.12833958687e-05,3.05042648549e-05,2.72083509117e-05,4.63951936664e-05
2094-04-01,4.17126040615e-05,3.65443604443e-05,3.35301018432e-05,3.62664758313e-05,2.93453332334e-05,4.20676660724e-05,2.79033440165e-05,3.44021191787e-05,3.63749336733e-05,,3.85004190927e-05,3.15141640749e-05,3.77580831506e-05,1.19095587122e-05,2.78662622934e-05,2.96525810303e-05,4.86882098942e-05,4.0046718766e-05,2.68813656779e-05,,,3.32119068642e-05,3.74018316947e-05,,,4.76917851513e-05,3.12068150379e-05,3.56874066711e-05,2.85293188166e-05,2.73050022201e-05,4.29790670751e-05,3.67840352737e-05,3.38631581371e-05,3.58402305816e-05,2.62966113951e-05,2.84907421246e-05,4.12093359479e-05,3.7973233096e-05,3.35476978372e-05,3.82548498502e-05,4.71889309535e-05,3.1929442966e-05,2.93009009814e-05,3.57155212156e-05
2094-05-01,2.28377826023e-05,2.0919872741e-05,4.34271423295e-05,3.49234004489e-05,3.48141845987e-05,2.02388725787e-05,3.23987299842e-05,3.64255081097e-05,1.92910794794e-05,,4.25355024466e-05,3.4723052695e-05,2.29690403785e-05,3.64524067014e-05,2.76334953794e-05,1.36217162977e-05,2.5085796863e-05,4.9489955624e-05,2.61713725195e-05,,,3.32540679058e-05,2.79937348107e-05,,,2.63474248365e-05,1.17636100185e-05,2.19745012146e-05,1.13265088593e-05,2.32045474036e-05,3.12503274624e-05,3.39920505758e-05,3.48167536875e-05,5.17659143952e-05,2.09730187635e-05,2.828978281e-05,2.43257475258e-05,3.37427738562e-05,2.17886927853e-05,2.95638031768e-05,5.27344051252e-05,4.44614322207e-05,1.22194738045e-05,3.28704366512e-05
2094-06-01,1.49907455409e-05,1.31171271662e-05,2.61131903179e-05,4.32814029523e-05,3.74330157532e-05,3.25925714606e-05,2.78865411279e-05,1.53584330941e-05,3.29745026344e-05,,2.77677655049e-05,1.48747585627e-05,1.69965475076e-05,2.31003480232e-05,2.33290700407e-05,1.07653019608e-05,4.31480188906e-05,4.52750602259e-05,2.08212337081e-05,,,4.66961212421e-05,3.70384012866e-05,,,1.24962932108e-05,1.9830524252e-05,1.70669393924e-05,1.87792183689e-05,1.31214216736e-05,3.88728398472e-05,4.24561749514e-05,3.48052435205e-05,5.02811953387e-05,1.35241025419e-05,7.31086140604e-06,1.49836996706e-05,2.45969802298e-05,1.47868912563e-05,3.2311432013e-05,5.26052480858e-05,1.01432427207e-05,6.61103603837e-06,2.62109286009e-05
2094-07-01,2.22202760335e-06,5.86386825116e-06,7.72482730244e-06,1.81565644084e-05,6.60932079199e-06,2.05748720267e-05,3.58932102764e-05,2.02435526132e-05,1.81587565445e-05,,3.01161267392e-05,1.43482031319e-05,5.61023299971e-06,8.87072611866e-06,2.89990282078e-06,5.66619629371e-06,1.46815712469e-05,3.8394034334e-05,8.85860965809e-06,,,2.28614558687e-05,1.21012862744e-05,,,1.91370320707e-05,6.26498967904e-06,1.96702593948e-06,2.35831207159e-05,1.0146607983e-05,1.58739034835e-05,1.23157005697e-05,1.89153158677e-05,2.76933126012e-05,4.69174301543e-06,8.49780491876e-06,4.56846049363e-06,3.24415240887e-05,2.23017919074e-06,2.64131042987e-05,3.27995087635e-05,4.16552699026e-06,8.7352720243e-06,1.17511532346e-05
2094-08-01,3.5778954907e-06,8.51711511578e-06,6.76169923963e-06,2.65322405397e-05,6.99248620132e-06,2.49291499737e-05,1.58340046515e-05,5.41476807224e-06,1.11003230055e-05,,3.16566905288e-05,2.89641922154e-05,4.28220712744e-06,7.33742739872e-06,1.18265579283e-06,2.6519706175e-06,6.87906868149e-06,3.80306163568e-05,3.08876140807e-06,,,1.34235313756e-05,1.57521472011e-05,,,4.66810324138e-06,1.49386814883e-05,3.97120435025e-06,2.14153250649e-05,5.44249099876e-06,1.20542031633e-05,8.52193173273e-06,1.84239632877e-05,2.05563864104e-05,5.79936067879e-06,2.94297307342e-06,1.06862437027e-05,2.48878814375e-05,8.99173052122e-06,2.85511862899e-05,1.9528776041e-05,4.39250397443e-06,2.02501681997e-05,4.12465423131e-06
