time,bcc-csm1-1-m,ACCESS1-0,ACCESS1-3,IPSL-CM5B-LR,CanCM4,FIO-ESM,CMCC-CMS,MPI-ESM-LR,FGOALS-g2,HadCM3,MIROC-ESM,MIROC5,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,GISS-E2-R-CC,BNU-ESM,MIROC4h,GFDL-CM2p1,GFDL-ESM2G,CMCC-CM,EC-EARTH,GFDL-ESM2M,CCSM4,NorESM1-M,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,MRI-CGCM3,HadGEM2-ES,bcc-csm1-1,CESM1-CAM5
2086-05-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.467607771,,287.742081415,,,284.931229364,,
2086-05-16 12:00:00.000000000,282.746799651,290.955019996,285.836737497,285.608213425,,283.594344076,284.16975708,285.087318638,280.307720947,,287.48509318,288.489113159,286.544077555,284.181888253,284.918858991,285.193680888,284.391091483,281.160607656,284.10337321,,,282.23338657,284.814706513,282.830072312,281.461461385,287.870988017,284.769714355,283.767926897,284.683637619,284.592528025,284.054604492,284.932418823,287.102667236,284.002926636,,285.373423258,,284.492289225,283.562402634,,286.706347656,286.32715337
2086-06-16 00:00:00.000000000,288.835157849,295.811116536,291.385740734,290.188934326,,288.506732178,287.959697614,286.817658343,287.510935465,,292.287792969,291.809786987,293.303666178,288.535918318,292.903521729,289.141532204,286.953891427,288.091615041,292.971455892,,,286.895185683,290.319334088,289.302355448,289.357840644,289.749297479,289.369232178,290.522617885,289.69235611,289.163146973,288.91211853,288.353577932,292.565822347,289.524102783,293.962517148,288.338963826,294.563595726,287.589978536,288.009234474,291.340023949,290.13620402,293.540306939
2086-07-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.745071411,,299.19447254,,,297.007699149,,
2086-07-16 12:00:00.000000000,294.363498143,297.768993559,298.191648211,292.804601669,,289.083498128,289.875041853,289.621887207,291.742751058,,294.992838542,296.693309326,299.168135579,288.828189523,295.875365339,294.401510836,290.171271624,291.228485107,295.127561442,,,291.480963813,290.417048907,293.453854515,291.063963148,297.355302599,293.842437744,293.68107387,291.410287857,290.605331421,295.542016602,291.218952179,295.554951986,295.892927551,,288.306902568,,290.869992574,289.649084182,,292.976818848,295.852212
2086-08-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.609643119,,297.443241664,,,297.273277646,,
2086-08-16 12:00:00.000000000,293.65149943,299.474679856,298.75100708,290.795780182,,291.224359131,289.53034668,287.651550293,291.089481608,,292.91303304,295.255192261,299.504738363,290.491604178,296.874261475,293.001010779,291.098561314,290.299705505,296.174989827,,,289.534729004,292.465834801,292.512659345,291.306684706,296.754025238,293.924865723,294.937598528,294.348834991,291.414653778,297.207663574,291.41179657,292.953139242,293.799116516,,291.457191467,,292.379862467,288.655843826,,292.740755208,295.228232027
2086-09-16 00:00:00.000000000,283.823799497,292.604103452,293.934270223,288.093740463,,286.484299723,286.180105155,284.136214774,284.307680257,,288.327703857,289.746953125,289.056429036,288.35942034,289.173515102,287.08124889,284.459116908,288.327397664,290.058207194,,,281.715961032,285.702195293,288.32278515,284.435553657,291.271905764,289.406219482,290.451005336,288.589725494,288.78647995,289.646246338,287.687886556,289.61644694,289.23192749,295.017906552,288.18102773,288.915698823,289.160255432,288.293301174,292.177488781,287.290315755,289.566495028
2086-10-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.34841483,,283.035942441,,,282.994063604,,
2086-10-16 12:00:00.000000000,282.363208589,284.422117687,283.409551711,282.700536728,,277.93470459,280.013668387,280.434865025,277.90116984,,283.034991455,282.000240479,283.229860433,278.931346784,279.945889718,281.258313112,281.548224749,280.409397125,284.562046305,,,278.206888835,280.483082781,280.838761829,281.20501709,282.187935877,280.934997559,279.996650042,281.073406219,280.252171834,282.59086731,281.28213501,283.783772786,279.584011841,,281.640666962,,283.830117544,279.988334656,,280.00116984,284.560918635
2086-11-16 00:00:00.000000000,276.898349944,277.204338437,276.327536447,278.058906555,,278.081121826,277.012180873,275.643748256,275.866330973,,279.15918986,277.831339111,277.338124593,275.753104074,275.792679269,275.101110901,277.065737479,272.065823873,277.670367432,,,273.249760946,274.94498852,275.856302534,274.053392198,277.668667572,273.33380127,275.598453195,276.286880493,277.260837555,276.358585815,275.954593658,279.27197876,275.445405579,274.712508429,272.129047394,275.953212193,276.225791931,275.754063924,278.525935582,277.91038208,279.487319176
2086-12-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.326667422,,273.757430304,,,271.51415725,,
2086-12-16 12:00:00.000000000,267.042521159,275.590413411,273.499974569,273.259485245,,273.894510905,273.334431676,270.893986293,269.504555257,,275.469228109,275.72666626,276.993941243,266.920023891,272.700857108,275.187478422,272.345221819,267.219580332,272.217258708,,,271.992092556,268.894009677,271.208681742,272.899795532,274.269640065,266.809631348,272.892136056,272.942335129,273.764205933,273.004080811,270.591201782,273.537158203,271.663423157,,265.13745753,,272.352288564,273.346263704,,274.998201497,275.185125794
2087-01-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.442334856,,271.163947696,,,271.969425746,,
2087-01-16 12:00:00.000000000,273.06099265,274.650829497,274.430244809,271.72420311,,275.635489909,273.195351737,270.836997768,266.895318604,,276.760827637,268.198510132,276.191424561,266.216619873,274.576239886,272.444982047,272.402919224,270.049928029,275.302085368,,,267.202865601,273.033807928,266.073130653,270.402821859,266.850224659,270.54095459,274.027530343,274.434537888,277.502277374,268.840906982,270.697915395,274.49358724,275.319573975,,268.013764699,,273.971669515,273.823987688,,271.701395671,273.521737455
2087-02-15 00:00:00.000000000,273.75852712,273.38008263,275.255042666,273.91586113,,275.304528809,274.898770578,273.129266357,267.679048665,,278.149312337,275.326257935,277.704231771,268.608332171,275.362153843,274.767634536,273.786812919,274.079088847,274.774865723,,,271.648742676,272.213274407,267.187880017,269.267059326,271.479771778,270.001068115,273.142885045,271.85039711,275.688874563,272.426602783,274.395816803,272.939363607,272.97666626,,273.792685191,,273.122946421,275.055956886,,268.899039714,276.315102317
2087-02-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.721665882,,273.27629598,,,273.779216948,,
2087-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.964986892,,276.247750419,,,276.395512172,,
2087-03-16 12:00:00.000000000,272.178691319,275.582044329,276.918922788,278.983612061,,275.232484945,278.564154925,271.882748849,271.568631999,,280.389589437,275.704423828,276.65421346,273.870833915,277.970281982,274.656974407,278.04412493,273.403396606,275.459558105,,,270.418943617,277.0941606,270.510585603,269.801189846,275.798763082,274.631256104,275.678976004,275.306413651,279.084835052,272.889295044,272.988994598,276.150268555,274.957659912,,276.709964752,,275.971391042,276.639023917,,272.71145223,278.345073661
2087-04-16 00:00:00.000000000,278.90079244,279.139498756,283.608944847,280.663440704,,278.742985026,280.830146136,280.049452427,276.289339193,,282.539080811,281.047467651,279.884751383,277.357251848,279.336888777,277.664482348,281.47946167,280.904163361,277.423718262,,,275.049650404,282.041659268,277.206209455,275.306516859,279.491292934,277.49520874,280.539103481,279.414266586,280.049195608,278.634703979,277.330820719,282.685432943,278.21204834,281.639815558,278.29585139,280.686641148,279.679818471,278.082802182,281.972188314,276.464581299,279.926764902
2087-05-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.618277414,,287.262875512,,,286.992659796,,
2087-05-16 12:00:00.000000000,283.594651358,287.376283918,285.855810256,285.87547493,,284.424336751,285.224825614,283.340652902,281.405426025,,288.759452311,287.001385498,286.323846436,281.961220006,285.21797311,283.942013211,283.306903076,285.356606801,283.474843343,,,283.357457479,285.086275043,282.334922064,281.007254706,285.225135264,283.09564209,283.571646554,284.815259933,283.361431122,280.666598511,283.919708252,287.455627441,287.479611206,,285.250321706,,283.033585866,282.010300409,,284.06624349,286.839632901
2087-06-16 00:00:00.000000000,291.08026995,292.292626517,292.003789993,290.755342484,,289.51194458,286.753621129,288.383722796,285.566977946,,291.51702474,291.316343384,291.609639486,285.040104457,290.947780936,290.347991327,286.463356236,289.012439728,291.53100179,,,288.473871867,289.372720121,290.731611706,287.083248562,288.870171441,291.829742432,287.059499686,288.49993515,290.769517263,286.930048828,290.28215917,292.420977783,290.816625977,292.271901449,287.929447174,292.030014765,289.616289775,285.82039388,292.393730527,290.298404948,290.428768274
2087-07-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.48903547,,294.492341541,,,300.703077044,,
2087-07-16 12:00:00.000000000,297.096058437,297.064822969,297.487254551,293.485740662,,289.20684611,291.225544085,289.990194266,291.080273438,,296.739919027,294.772438965,300.761647542,289.332392229,297.085809326,296.545246163,290.549581473,290.455955505,296.050927734,,,291.371665107,288.888969653,294.239713033,292.478964912,297.068649138,295.715698242,292.764886475,291.976066589,291.751977285,293.619064331,291.275291443,295.941113281,294.480969238,,290.071357727,,291.897520701,288.946562631,,291.277620443,296.240010888
2087-08-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.660019648,,296.270095099,,,299.368476504,,
2087-08-16 12:00:00.000000000,295.072855268,297.793675741,298.09908113,292.844654083,,289.157859294,288.864096505,290.382308524,289.783921305,,293.9190979,293.690140381,298.838763428,290.770636858,295.993010603,293.304120305,291.007232666,291.282758077,295.537296549,,,290.797349718,287.403046271,292.677944002,292.990203857,296.890466247,293.760681152,294.341690499,292.971065521,294.150882721,292.482111816,291.8459994,292.068764242,292.165283203,,289.067616781,,291.641473134,288.08980633,,291.86472168,293.877438324
2087-09-16 00:00:00.000000000,284.528278532,292.71366301,292.029060727,290.62232399,,288.533062744,290.121015276,287.971163504,282.973150635,,288.513120524,290.012015991,290.996148682,287.643450928,289.495825195,288.090153858,285.55392892,286.673779806,287.403403727,,,287.719767253,286.102264096,284.751429603,285.854332818,286.882326377,288.343200684,289.585724749,288.994440079,288.662999471,286.584245605,286.546465556,287.911197917,289.727458191,294.77961295,288.105602264,294.065867106,287.404766083,283.486167181,292.057752337,287.547538249,291.231507581
2087-10-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.820045108,,284.31644258,,,283.289623442,,
2087-10-16 12:00:00.000000000,280.705572946,281.318176996,284.383246286,282.241641998,,283.083052572,278.782301549,282.124565778,278.96800944,,284.003741455,282.187741699,282.705588786,280.729387556,278.449754116,277.788607202,278.591734096,282.052724202,280.865136719,,,276.557851156,279.966370245,283.595866249,283.607367622,280.841332638,282.153839111,281.22330671,281.642957687,282.691670736,283.121038208,281.693642934,283.642156982,278.602494812,,278.358033498,,279.461605072,278.436766488,,281.470959473,281.302611072
2087-11-16 00:00:00.000000000,276.869113377,277.00772894,276.743601481,277.797567368,,277.476597087,276.353444999,276.545368304,276.293304443,,280.228019206,280.518161011,277.105759684,274.690713937,276.852179827,277.006019669,274.704800851,272.880315145,276.418048096,,,273.911783854,273.972852919,273.800347464,276.00952318,275.700037792,273.116271973,276.992109026,276.997556686,277.568771362,277.108892212,275.309589386,276.962996419,272.531660461,277.802278791,273.637186686,276.937433152,273.462749481,274.34131368,276.791716076,275.172802734,272.400817255
2087-12-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.485113961,,274.106497628,,,274.913021996,,
2087-12-16 12:00:00.000000000,275.300542196,272.687497094,274.301588513,276.324171066,,272.986806234,273.303393555,270.269526018,269.645192464,,277.802526855,274.735838013,272.464068604,272.765488107,272.236257499,267.820799856,275.110450091,270.368666331,267.210552979,,,271.608813816,269.856559368,269.950596037,271.639994303,269.217670787,266.69039917,273.743797956,272.725034714,273.892112732,276.13829834,274.722858429,277.16163737,267.745895386,,271.358266195,,274.360022227,273.237915039,,275.55335083,271.257760096
2088-01-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.904096331,,269.944670178,,,267.363162086,,
2088-01-16 12:00:00.000000000,274.396991185,271.118167696,271.169805618,277.684923172,,273.164707438,264.85299857,272.573539516,269.241074626,,277.688128662,272.777122192,273.411419678,270.10431257,271.195068359,262.466504954,277.577567836,274.6579717,270.461755371,,,267.174079047,271.738663182,273.310002282,270.40993415,272.056454437,271.136077881,273.249687849,270.561653137,275.708772024,272.24088562,272.490431468,275.288000488,271.121984863,,266.199914296,,272.796048482,272.140543983,,275.819358317,272.545281304
2088-02-15 00:00:00.000000000,271.546392895,,,271.14156723,,275.400345866,,,267.134462484,,,274.29375,277.004840088,,277.097466169,273.93107682,278.977634975,274.178273519,276.728609212,,,268.77661811,,,267.863549127,275.308229697,271.352600098,275.230788749,271.58430481,272.269856771,,274.077064514,,268.847770691,,270.934286753,,273.773520152,,,272.893538411,273.728001758
2088-02-15 12:00:00.000000000,,273.180591402,275.196713402,,,,275.241826521,272.030540248,,,274.64831543,,,272.58628976,,,,,,,,,274.717751859,271.866039094,,,,,,,271.496751709,,276.279123942,,,,,,274.774190994,,,
2088-02-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.22033982,,274.011858259,,,270.078823998,,
2088-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.521790277,,277.27751523,,,276.245585124,,
2088-03-16 12:00:00.000000000,275.509252639,278.530162993,278.20703125,276.36391449,,277.264937337,276.44410226,275.86110927,274.901141357,,275.830255127,280.234417114,275.446006266,275.738603864,275.296225412,275.487444945,277.549107143,277.070966085,276.120646159,,,270.611712986,278.967812895,274.055377415,272.880642361,274.59935722,273.359619141,278.549149867,275.138685226,274.397441864,274.485890503,275.703397115,277.547273763,270.93611145,,274.625656128,,276.842225393,274.589402335,,275.904349772,276.598720358
2088-04-16 00:00:00.000000000,279.93014599,278.744745164,284.140970866,281.438417435,,278.828592936,282.286318534,280.33737357,278.15803833,,282.209932454,282.994738159,280.223602295,281.355254255,280.163537598,279.920074771,280.673191616,279.874888102,276.673362223,,,275.15663147,281.892957283,275.478532337,275.071996053,279.204114509,280.081695557,278.118686349,279.313365936,280.57344691,276.461001587,278.39933904,281.76375529,276.701942444,283.095226469,278.656692505,282.349873861,279.41511027,278.349497477,282.302033924,277.358673096,284.284736094
2088-05-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.687556676,,287.79347447,,,285.725882394,,
2088-05-16 12:00:00.000000000,286.673234849,288.411591303,286.947266352,284.918891907,,285.433492025,285.471623884,284.360644531,280.758292643,,287.772878011,286.750597534,287.124574788,283.856980678,283.843820626,283.004696316,283.339628383,283.034009298,285.00174764,,,281.305930244,283.454391325,283.315378825,283.206249661,283.980544582,283.922058105,285.104987444,284.974412918,283.072580973,282.133543091,284.849995931,285.935913086,284.27141571,,282.846501668,,282.954639435,281.313064938,,283.151792399,286.320296471
2088-06-16 00:00:00.000000000,289.391301473,294.323948451,295.207518805,289.399549484,,288.691835531,289.40796596,288.50035226,285.97041626,,293.695524089,293.674190674,297.497334798,286.192830985,289.530677141,289.393320719,287.689818464,285.996103923,289.456142171,,,286.99164327,286.574400622,289.370840163,288.247955322,289.375304251,292.16607666,288.505765206,287.167922974,289.2849617,287.969694214,286.285138448,293.916485596,288.308580017,295.162996565,286.040851593,291.476702009,289.511142731,287.330537705,290.98504784,289.639676921,291.352792143
2088-07-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.739441645,,298.097749256,,,297.288503011,,
2088-07-16 12:00:00.000000000,296.455430894,298.47773234,299.075059437,291.853759766,,290.730423991,291.376988874,290.466666085,290.228995768,,297.247167969,296.914619751,301.995554606,291.241224888,296.36338065,296.891971164,289.249540492,291.535227458,296.174527995,,,290.666868422,289.74853269,294.362210955,291.068445841,295.881019053,294.045166016,294.740165492,291.022098541,292.123647054,293.026936035,287.782629649,296.505873617,293.287768555,,289.366812388,,291.790458679,289.804337638,,292.584511312,297.523740826
2088-08-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.577590942,,298.948566255,,,297.656597319,,
2088-08-16 12:00:00.000000000,294.125095549,299.768633888,299.196547735,289.996953964,,290.748677572,290.575109863,290.735663714,289.335530599,,294.816009521,295.07229248,299.617669678,293.531860352,295.421418108,294.869989569,290.641381836,289.203545888,295.020222982,,,288.36612108,287.338153261,290.965771993,287.839548747,294.218178489,294.642852783,295.917537144,294.64286232,293.520772298,292.013601685,289.33988444,294.712249756,294.124076843,,290.819763184,,288.939282735,290.275374276,,290.156884766,296.259784737
2088-09-16 00:00:00.000000000,292.805610657,292.577726092,293.144778297,287.02571106,,286.805112712,289.895628139,285.714582171,285.48846639,,289.581746419,288.184423218,291.706746419,284.641430664,288.285268729,289.19125582,283.338521903,284.909755707,290.690743001,,,286.728224013,287.862126822,289.116992769,289.37655131,290.837336068,287.756317139,292.129463414,290.923007965,290.615753174,287.159745483,286.467777252,290.43435262,289.563743591,295.724474952,285.705223083,290.461645217,286.582706451,285.08413224,294.733343215,285.239257812,290.219317195
2088-10-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.874126616,,283.220191592,,,284.158668155,,
2088-10-16 12:00:00.000000000,282.912212553,282.993175688,282.930805751,281.332864761,,280.383028158,283.610974993,281.916350446,279.130198161,,285.808748372,283.162591553,284.704915365,282.371027483,280.958660017,281.190457739,278.960518973,281.354752858,284.019453939,,,279.878997803,280.609154595,279.170890081,280.038297865,279.996398618,281.75402832,280.178818185,282.439559937,282.006851196,281.729855957,281.715297699,283.334499105,282.823539734,,279.754814148,,280.831896464,281.449204581,,283.668511963,282.919639202
2088-11-16 00:00:00.000000000,275.286632356,277.627841768,277.657855806,279.798692703,,275.823868815,275.890184675,275.711047363,275.410888672,,279.337524414,279.013869629,275.869122314,274.099686105,276.762832206,278.363680445,274.54924578,270.875151316,272.080932617,,,274.644220988,271.264629017,274.864846002,274.91194831,275.836832066,275.785705566,278.07935791,275.608955383,272.64135615,274.586672363,278.421262105,277.148573812,275.942021179,275.490516299,272.841702779,277.037632533,276.464201609,277.339814322,276.716054281,277.840010579,279.057406955
2088-12-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.798081898,,273.495901925,,,270.978967576,,
2088-12-16 12:00:00.000000000,272.695334662,271.185971215,272.054167248,274.961652756,,274.179052734,273.305100795,269.938729422,270.985821533,,277.224497477,277.167733765,272.316874186,273.883989607,274.956375558,276.006397594,276.571584647,273.116348267,271.168416341,,,270.604397244,270.107648137,270.27138047,274.151412964,271.034473766,270.712554932,272.492340088,275.184305191,270.482046763,270.739903564,272.946615855,276.147556559,276.169799805,,269.169705709,,275.08111318,272.295571827,,271.221877035,268.090795652
2089-01-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.940242949,,269.683763777,,,270.53432065,,
2089-01-16 12:00:00.000000000,273.139274234,273.887853713,273.431028094,275.954730988,,269.780698649,270.019717843,269.233543178,271.60104777,,273.260286458,275.912145386,274.303011068,268.603367397,272.35501709,270.429591015,277.281785366,271.958134969,275.37430013,,,268.497636583,270.587600246,270.622382754,267.597476535,272.998181584,271.43182373,275.531988525,277.058547974,274.136964162,265.156018066,273.396479289,274.311273193,276.104353333,,270.867558797,,273.72971344,270.75042107,,271.438928223,271.859403668
2089-02-15 00:00:00.000000000,274.187814985,274.177522205,275.610856556,278.869735718,,275.47886556,274.137015206,272.492518834,270.905784098,,273.066656494,276.056618652,277.921632894,267.724759347,274.991448975,273.447444415,277.333050537,272.25682958,274.118705241,,,268.232272678,274.312097415,271.639015198,271.94517178,275.444081316,276.429168701,275.337052699,273.131361008,275.624897003,271.142120972,269.773152669,276.689223226,275.327735901,,270.689517975,,272.686218262,271.611558097,,267.304669189,277.214403249
2089-02-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.842978341,,272.689723424,,,270.707118443,,
2089-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.484585717,,276.02214123,,,274.662633987,,
2089-03-16 12:00:00.000000000,279.397511074,278.820017497,279.128712972,279.373048782,,275.483475749,273.621027483,273.821876744,275.499261475,,273.205946859,280.409500732,279.419175212,274.914787946,274.903213937,279.087228486,279.228724888,275.327402751,272.151096598,,,274.350763957,278.262883967,274.572875613,273.877422757,277.192463268,280.310974121,276.645326451,273.695005417,273.43412145,273.181424561,274.089993795,279.624399821,273.804516602,,275.445990245,,276.809041341,276.268963042,,273.334979248,280.45923129
2089-04-16 00:00:00.000000000,280.711594718,282.32929484,281.761878604,282.146007538,,278.020121257,281.503563581,276.821780831,277.618212891,,281.508461507,284.176339111,278.115476481,280.727922712,281.03125,279.727438262,280.709306117,278.513463338,277.171993001,,,276.629323324,278.694808806,279.009844462,279.029863146,277.995011147,281.538818359,277.904373605,279.910558701,280.875816345,276.624160767,280.257965088,282.517419434,281.68825531,280.629948207,277.585500081,277.462204706,279.060702006,276.948081244,280.499479748,276.25148112,280.131087794
2089-05-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.992244176,,287.609736851,,,285.857559931,,
2089-05-16 12:00:00.000000000,285.06909325,290.03767177,286.562870571,284.313831329,,283.813364665,282.423875209,283.088655308,281.229897054,,285.740474447,290.327490234,283.468849691,284.221189662,287.559398542,283.404397984,283.513218471,282.616949717,283.261193848,,,283.408710056,285.295351279,285.745430356,281.771547106,281.567369557,286.022674561,283.489801897,283.464506149,284.881809235,283.248910522,284.366203308,286.96758016,287.052017212,,282.675582886,,284.505718231,282.795815967,,284.048791504,288.77395784
2089-06-16 00:00:00.000000000,289.881234305,294.300041562,292.506168184,289.463619232,,287.281384277,288.646979632,287.999813407,286.777807617,,292.676167806,293.278793945,292.915275065,292.224859619,289.890390451,289.694122931,288.551143101,284.67074585,289.859979248,,,285.390682644,289.40409959,289.357282729,286.736877441,289.819663308,290.472686768,290.389923968,288.634073257,289.118818919,286.432695313,288.078810374,291.422214762,289.156430054,293.955761864,286.28488032,290.68858846,285.985079447,287.971089681,291.105715797,285.808911133,293.119794133
2089-07-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.557285127,,298.480596633,,,299.801239014,,
2089-07-16 12:00:00.000000000,295.215433757,300.423652286,297.381524222,291.496541977,,289.018870036,289.751978411,291.01996024,291.518103027,,296.566178385,297.671571045,300.473742676,289.364489746,298.001466588,294.027079573,293.256209891,289.165267944,295.457661947,,,288.890235053,288.877933695,292.55943044,290.663335164,296.304625232,293.506408691,294.556573486,293.087165833,293.260079702,294.77005127,290.869707743,294.056357829,296.150852966,,289.757408142,,291.77488327,290.753189814,,293.770320638,296.919264976
2089-08-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.196940104,,296.855269659,,,298.679024833,,
2089-08-16 12:00:00.000000000,297.159415835,298.471631005,298.647405715,289.511224747,,292.240169271,289.719069999,290.789775739,289.243452962,,292.655668132,294.618982544,299.610099284,291.224958147,295.812317766,295.20587374,291.42446725,289.96965917,295.537176514,,,290.326217651,288.648795696,292.8055736,288.632561578,292.955797292,291.791320801,294.150330462,294.611816406,296.700352987,293.0293573,289.718336741,295.297961426,294.050128174,,292.390722911,,290.889668783,288.585303534,,291.809193929,296.048598473
2089-09-16 00:00:00.000000000,287.84156109,294.082531157,293.735036941,287.291707993,,288.229718018,287.952621024,289.625195313,284.894405111,,291.077060954,290.897398682,292.379931641,287.872657122,287.855517578,289.112167821,286.154654367,287.570412954,288.116072591,,,286.196024577,285.23004921,284.744248526,283.999272664,288.838354554,287.316833496,289.051925223,288.202943802,290.089546204,288.150928345,289.165894826,290.607999674,289.237042236,292.02167184,287.48240153,290.180680048,286.924187978,287.066721962,294.67115711,281.823828125,291.084109528
2089-10-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.507098243,,286.974987212,,,285.295049758,,
2089-10-16 12:00:00.000000000,279.333926246,283.132481893,284.265606108,280.696767807,,280.101859538,280.180334473,277.866085379,278.05828654,,284.941640218,284.417387695,281.686250814,279.52240775,278.795042201,281.335041085,280.215132359,281.156408946,281.757470703,,,281.971949259,279.157425081,282.584310259,281.585988363,282.175323178,284.263000488,279.8230399,278.825576782,283.279003143,281.5362323,280.627282461,282.815305583,282.353396606,,279.868839264,,280.08772405,282.012086777,,277.850083415,284.46468808
2089-11-16 00:00:00.000000000,273.830559867,276.451304844,277.134419759,276.122888565,,274.27024943,277.201731655,274.403015137,276.188330078,,280.44993693,279.527000122,277.273421224,277.48726981,275.648725237,277.588497277,277.31159668,276.735886892,276.484914144,,,275.214530097,274.979133991,271.611666361,274.219777425,275.387191927,277.220275879,275.201202393,274.976249695,279.638877869,277.619994507,276.526055654,279.494622803,274.873542786,278.940872919,274.645144145,278.164717901,275.950059255,276.730487642,275.304008847,271.805379232,276.412859984
2089-12-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.644134521,,272.487627302,,,272.192927769,,
2089-12-16 12:00:00.000000000,271.452637809,273.350974673,275.552871704,272.657800674,,270.304746501,276.557029506,269.996662249,271.491227214,,277.959568278,275.999836426,272.700382487,272.731889997,267.398910958,266.901325264,275.822048514,271.746457418,275.564331055,,,270.117726644,274.501352638,268.450924101,271.429894341,274.888651838,271.636413574,273.121172224,263.608502388,275.644802094,271.431849976,273.195593516,277.009360758,271.493481445,,272.84262085,,269.068191528,272.870269412,,269.439481608,271.342822451
2090-01-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.615196591,,270.786048526,,,271.889196487,,
2090-01-16 12:00:00.000000000,264.316562834,271.665888468,274.701938447,270.439271927,,270.263429769,270.943249512,271.783719308,265.660668945,,275.623120117,272.328173218,270.454266357,277.303180804,273.811634173,270.155500624,271.072634452,270.157697042,274.732757568,,,268.649787055,271.134431473,270.766063145,273.519448174,270.792216908,271.607574463,275.335185896,273.89805603,273.538660685,272.169006348,270.764636993,275.509513346,272.236883545,,267.979095459,,273.573219299,274.408032372,,267.370697021,272.079669066
2090-02-15 00:00:00.000000000,270.808017912,274.065744309,276.903550648,275.814208984,,276.443174235,273.625629534,274.836478097,270.834796143,,274.347273763,272.614442749,273.193188477,273.692924282,274.679014369,270.712939022,277.874381801,275.578989665,272.808980306,,,274.105889214,274.328666918,273.503752572,270.761684842,271.289076372,276.777191162,275.388255964,273.916414261,275.005369822,272.695159912,272.915061951,279.573779297,277.900634766,,273.378498077,,274.369340261,274.051625206,,274.16379598,275.738882354
2090-02-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.96626645,,267.674534389,,,275.266685849,,
2090-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.135981242,,277.5831604,,,277.732788086,,
