model,IPSL-CM5A-LR,GFDL-CM3,FIO-ESM,FIO-ESM,FIO-ESM,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,HadGEM2-AO,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,NorESM1-M,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
run,run1,run1,run1,run2,run3,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run3,run4,run1,run1,run1,run2,run3,run1,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-01,292.156198682,290.094405911,290.535826028,291.713996177,292.262652153,294.849488579,295.814346815,296.431790264,298.093433548,297.19475691,297.201110697,293.198760317,293.227937455,292.657984407,294.060006687,295.438971301,295.488121477,294.646039147,294.972952376,293.263247849,292.806265503,294.831572007,298.945082067,294.517059796,296.069766453,290.876144093,295.117616236,292.68748068,293.378459971,293.273816654,290.27204835,293.678415245,295.394240838,293.068908691,294.379728566,294.4527111,293.772846659,294.212315331,296.121407432,293.485500185,295.445735943,294.455153391,294.347343299,293.622975929,292.03959636,293.220152736
2008-07-01,294.750827117,292.6019682,294.415485207,295.134937661,294.961625862,298.440283691,298.311883048,300.103342034,299.360400662,299.477743615,298.818112647,294.995700842,296.026472189,294.859124562,298.218652897,301.971534856,297.587570255,296.500780202,297.437494954,298.258191798,294.282886045,301.005547996,301.97503311,298.42385029,298.411987397,292.77228868,299.002853314,296.724585842,295.684550458,295.082013177,294.46856047,297.549811305,298.50124837,295.694030762,300.757679237,302.009318069,303.880764945,301.768217848,301.475584934,300.56013656,299.687123793,299.497062486,299.983115139,300.32470793,295.609554738,297.839311335
2008-08-01,294.743577037,294.726051169,294.837015408,294.081019332,293.807811865,295.757533724,296.268466421,297.588536288,297.618631257,297.19812293,297.0771901,292.755203854,295.716044653,293.806183983,298.158428057,300.930882909,299.521283042,296.773610923,297.556099072,298.501567496,294.78400481,297.850146544,299.342838471,298.979415995,298.235202989,292.664935868,298.581548294,293.981340601,294.646772314,294.396716306,293.714313053,293.732385683,298.840896092,294.896331787,301.774551679,299.671642364,300.791997183,300.972783498,300.763649914,297.948724006,299.494420934,301.662152073,299.635428469,299.411338896,292.496536817,296.909175035
2008-09-01,291.50402713,287.068891343,289.931707065,288.671307277,287.31567477,290.588058808,292.701907478,292.43428747,292.967564517,292.739030499,291.834323064,288.537012476,290.504273915,288.798024325,290.676342088,294.429276356,292.833931205,292.021263242,291.728440553,293.596099209,290.459868914,291.734610001,296.129982863,289.310485113,292.080791851,289.841717061,291.138091504,290.427565039,290.041263578,289.152773534,286.021198497,290.045753903,291.955003921,290.408508301,294.257294854,291.681294037,292.858081874,292.267336342,292.891910685,290.231865119,291.859047684,291.454538353,292.574427701,293.085415329,288.236861736,289.563451126
2008-10-01,283.806928436,284.62663261,282.786564685,280.738651275,283.948483953,282.197701161,282.937602548,286.069947632,287.998778915,285.262166818,285.839049132,283.273727707,284.010803289,280.358024209,284.267302265,286.546409841,284.37261907,286.745555973,285.84668184,285.650460618,281.047461324,287.173917775,286.189679179,280.869939452,283.092143397,282.218655375,286.388477058,282.259608643,282.781563467,283.426676454,281.450722685,280.17325764,284.67835483,284.849853516,281.599967564,279.500369837,284.499491827,282.638134994,284.465226141,280.810944794,280.90600758,282.7392577,282.072994826,281.883437906,282.453264078,282.997228198
2008-11-01,276.130464327,276.492879802,278.641635385,274.298491547,273.4600646,275.105883589,278.108113692,278.578956491,278.164528477,275.71290152,277.829891225,276.501030465,276.088246546,273.197559871,277.594012016,272.233100199,276.623997756,277.308694852,275.928154159,275.410115939,273.809100571,275.406799561,276.252408536,276.077297753,275.609039855,274.669822973,277.130824058,277.367096036,278.055455047,277.039004892,273.188909294,277.959226795,274.659791465,276.159973145,273.777137391,272.726548555,274.615733176,273.83510112,275.643964176,274.774147341,273.641968109,272.551199552,272.967459668,276.428302704,276.667553632,274.234338483
2008-12-01,269.885861604,272.80479194,272.487095144,269.97192217,270.90339547,269.88156321,271.215708797,274.257479468,271.281029737,271.972508189,272.160504023,271.814051241,266.365891697,270.763352569,271.348279337,265.639497663,269.502846741,269.462844928,270.948258368,269.017782321,268.683345519,266.348897017,265.61766122,269.809697926,266.426271396,269.810704153,266.522443763,270.713700804,271.304064395,268.476531728,267.375267768,274.258832052,271.802591846,265.521087646,267.46416197,268.489922477,267.058259446,268.534524837,272.4053405,269.757878322,269.521170599,272.055006697,267.211581755,271.309655149,270.086864667,270.056627975
2009-01-01,270.636095138,272.900131713,269.223174166,274.410579377,271.267533517,270.666247463,269.62531179,272.579417525,271.0653392,269.604024989,270.224996441,270.72117615,266.615555022,267.551629115,268.73856861,262.288265006,268.698830173,271.950698072,267.434330938,266.829192239,267.91237528,267.365934481,265.405993828,263.415884979,263.315276756,266.251714196,263.417482316,265.745742986,269.69944147,270.95859156,270.679914078,268.255694561,267.055378636,268.051483154,262.250822675,268.458895899,267.112696425,267.50108728,267.79525647,270.771219545,267.378358333,269.034229558,266.333876996,267.108514512,266.427038413,266.536418383
2009-02-01,267.974211419,274.012738374,274.81406007,270.913424092,272.590605878,271.397339308,270.753637833,273.655960183,272.362480896,266.360638995,272.014919265,270.5182497,267.362581584,270.047654119,274.482869375,264.993341649,271.968135038,272.049271304,273.974351551,269.987213259,271.290288649,271.594450702,267.577346448,264.516095791,265.427019578,268.637209832,268.741453501,269.569515897,269.958819572,275.330082781,271.341393073,273.412077746,266.11365457,269.988739014,271.898295254,267.460181008,270.407196582,271.850664119,273.542787584,274.318027545,268.272037788,270.822660414,269.405439053,272.148447048,266.32760389,271.503748094
2009-03-01,274.245975956,274.924052293,274.352615027,279.176362082,279.863809655,274.797427699,273.743496812,276.972493725,275.808152764,269.570196387,277.439617109,279.553421724,273.219754965,273.411053544,279.056118128,273.786419097,276.228394135,278.102952514,276.135362846,276.859956808,276.932894045,278.161526308,272.975952122,273.465872284,275.027326386,273.590692807,277.023135232,279.00286461,276.436943089,276.001446911,272.485476235,277.974766538,272.2863577,277.081237793,273.872355357,274.37866168,274.785206725,275.809850927,276.53623292,273.029453556,275.76830703,275.584855692,274.269960916,275.817509595,273.013204251,275.795707698
