time,bcc-csm1-1-m,ACCESS1-0,ACCESS1-3,FGOALS-g2,FIO-ESM,CMCC-CMS,MPI-ESM-LR,IPSL-CM5B-LR,MIROC-ESM,MIROC5,CMCC-CM,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,CanESM2,GISS-E2-R-CC,BNU-ESM,CCSM4,GFDL-ESM2G,EC-EARTH,GFDL-ESM2M,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,MRI-ESM1,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,MRI-CGCM3,HadGEM2-ES,bcc-csm1-1,CESM1-CAM5
2077-06-01,1.62861292882e-05,1.92885844697e-05,2.97486453367e-05,2.91530023484e-05,1.12443234305e-05,1.02212319949e-05,1.14015681902e-05,4.6283736026e-05,3.00774328063e-05,1.70873046045e-05,4.38427089859e-05,9.17003781069e-06,1.12975577603e-05,2.32087762686e-05,3.55438107103e-05,9.4577803831e-06,2.15213431431e-05,2.25583934177e-05,1.8835030106e-05,1.22089346198e-05,9.61535120427e-06,4.87447808458e-05,1.25380083773e-05,1.06869693077e-05,1.05054220707e-05,1.97162598496e-05,3.49925441393e-05,4.36078063103e-05,1.62998287389e-05,4.09819036122e-05,4.47275684521e-05,1.48372960211e-05,2.00078161795e-05,2.45572088128e-05,8.63634667493e-06,4.23050209217e-05,7.47136436985e-06,2.19379196524e-05,1.57121509065e-05,1.3801330609e-05,2.80389802728e-05
2077-07-01,5.75942508644e-06,2.24871468511e-06,1.81475799731e-05,1.50663223394e-05,1.74209097925e-05,1.2465267043e-05,1.98247659552e-05,3.71577899791e-05,1.91856569169e-05,6.22688927706e-06,1.48319760972e-05,6.58988969267e-06,5.24300619504e-06,6.89245765751e-06,1.13164596736e-05,7.06573907697e-06,1.32214005456e-05,8.98199706019e-06,1.60272538503e-05,9.37528383815e-06,2.53953230914e-06,2.90456326234e-05,1.96227983906e-06,2.05159508044e-06,8.42671993144e-06,1.28108852018e-05,2.41935993775e-05,2.30615814735e-05,1.11971104909e-05,2.54794938883e-05,3.13192136332e-05,6.66672133397e-06,5.80009197165e-07,2.73736929823e-05,9.36970239504e-06,2.04784955618e-05,2.17248962144e-05,2.46565550805e-05,1.40476145666e-06,2.39752219083e-05,8.65606037595e-06
2077-08-01,6.44857987487e-06,7.35320632225e-07,2.98553220148e-06,9.76416120011e-06,3.75046593642e-05,8.9415714943e-06,9.18769094694e-06,3.83539482414e-05,2.21723462043e-05,3.2972255849e-05,1.12575547643e-05,1.2879049921e-05,2.62654144067e-06,4.27451725783e-06,7.05519255299e-06,7.97320558756e-06,3.1900195476e-05,5.82263583109e-06,7.22771476996e-06,2.31591270334e-06,3.38016070499e-06,2.84271749378e-05,9.28094414121e-06,1.50753958494e-06,1.66313603034e-06,4.14652665308e-06,7.1104308527e-06,8.56478094988e-06,2.17988758493e-05,3.97870431091e-05,3.86452376396e-05,9.23655117084e-06,3.3451394748e-06,1.84979480575e-05,3.32212148364e-06,3.18330348819e-05,1.2070460798e-05,1.68710691436e-05,8.64212980949e-06,1.39697468209e-05,6.19050751728e-06
2077-09-01,3.11622974485e-05,9.25409576897e-06,8.05350262905e-06,2.08151195087e-05,2.56230029966e-05,3.86079690153e-06,9.02659542459e-06,2.65598206681e-05,1.88606930654e-05,1.2225364776e-05,8.28411253734e-06,4.50977656458e-06,1.0927593941e-05,8.66032341418e-06,2.62109088518e-05,6.6470729962e-06,3.86313176174e-05,1.38683917006e-05,1.30185498936e-05,1.13166671459e-05,1.62571572153e-05,1.43813817443e-05,5.58843976251e-06,2.27341832666e-06,1.46620666393e-05,3.68522480856e-06,2.29437873334e-05,8.74934920034e-06,3.90292850625e-05,1.33445426172e-05,2.20154522811e-05,1.06278913734e-05,1.67546757525e-05,4.86482896349e-05,1.06674174533e-05,3.20455747366e-05,5.16216823598e-06,2.09754140152e-05,4.88295034713e-06,4.14187117106e-05,1.01322168047e-05
2077-10-01,3.25691577841e-05,5.52891856387e-05,3.61439125906e-05,3.38848761506e-05,4.57815513073e-05,4.76872465307e-05,4.10552423481e-05,5.55885935114e-05,8.2037652722e-06,6.39308480913e-06,2.36109664929e-05,3.81244479546e-05,2.01854126008e-05,4.58376426292e-05,5.65476216122e-05,2.75549127158e-05,4.8889138346e-05,3.39212409623e-05,1.94506016871e-05,2.02604324436e-05,2.61998853776e-05,9.49331225305e-06,2.49359090958e-05,1.26464175537e-05,4.7408574002e-05,3.18443165952e-05,2.81735179518e-05,2.1377607294e-05,8.73965962758e-05,1.30399867885e-05,3.09089989406e-05,2.92636886115e-05,5.291245935e-05,5.46715482794e-05,2.19810463672e-05,6.20839316904e-05,3.28404312313e-05,4.92082987789e-05,2.48048435684e-05,3.03163352025e-05,1.10909299491e-05
2077-11-01,5.56801472677e-05,4.5829113441e-05,4.74809561465e-05,5.9568680202e-05,4.9501452304e-05,5.02152651149e-05,3.32502669023e-05,2.45998946298e-05,2.96613348231e-05,3.91185863555e-05,3.89666001682e-05,4.36127580802e-05,2.37180468373e-05,6.93244643355e-05,6.74568479423e-05,6.05714807534e-05,8.33398558674e-05,3.29248245786e-05,6.16530604277e-05,5.14621048953e-05,5.38868344046e-05,7.2416026948e-05,9.92492059595e-05,1.10234575232e-05,5.93488242365e-05,3.58730593653e-06,2.65929875241e-05,4.10522287257e-05,7.82080132922e-05,2.167640417e-05,5.94891571923e-05,7.00514456184e-05,9.53385634992e-05,5.94832693347e-05,4.14654844332e-05,5.37862290836e-05,3.18231795973e-05,5.29074168082e-05,4.71578171398e-05,2.59003960916e-05,3.21425177482e-05
2077-12-01,4.61812152198e-05,0.000109968128159,6.97265516118e-05,7.24639364004e-05,1.80806251289e-05,4.81035552054e-05,4.15647065633e-05,4.8524910369e-05,9.45365699105e-05,7.93580615573e-05,4.89827260467e-05,7.14220742728e-05,4.42325159383e-05,8.78217912454e-05,0.000107620230327,5.09804051035e-05,7.2258329889e-05,0.000102168909992,5.19320910366e-05,3.43648627879e-05,5.21656040097e-05,4.89018326941e-05,6.07614565524e-05,2.6256875708e-05,4.89655624668e-05,2.11759682003e-05,5.66113997138e-05,2.99303775864e-05,6.84439677343e-05,8.58763043652e-05,8.85464293268e-05,3.66533000033e-05,6.50213400409e-05,4.57909515793e-05,5.95751191343e-05,5.44291069294e-05,3.32802592311e-05,7.69272850383e-05,6.2346902485e-05,2.49530375489e-05,3.56043139361e-05
2078-01-01,0.000107232526673,6.3588412472e-05,6.76923958465e-05,7.5429421607e-05,6.4648573607e-05,8.83136950766e-05,6.28986429157e-05,6.75010676332e-05,6.72905498504e-05,2.22296870925e-05,4.79096829576e-05,4.65385150164e-05,7.65462488614e-05,5.1950331109e-05,8.07999060531e-05,8.03475792054e-05,5.62204029393e-05,5.79896579438e-05,1.29185344609e-05,2.22769534351e-05,5.18220704938e-05,6.94402038385e-05,2.20337751671e-05,5.80588786761e-05,1.80318926401e-05,6.11302194784e-05,4.64908824066e-05,2.26162740185e-05,6.38245609631e-05,3.92743773167e-05,3.84284875768e-05,3.14126078138e-05,1.00126324014e-05,2.97212709484e-05,7.09602504901e-05,5.6276294534e-05,4.72752981295e-05,5.50272561993e-05,5.84274351543e-05,4.93684145719e-05,6.09356185224e-05
2078-02-01,4.69080178586e-05,5.97543875561e-05,3.96217305717e-05,2.9364786163e-05,6.71683669983e-05,3.9200120539e-05,6.21573696013e-05,4.67149101269e-05,7.36526938757e-05,3.4072815215e-05,3.09080745075e-05,5.35731582204e-05,6.36725526939e-05,3.6826683754e-05,7.18002134818e-05,6.04286568584e-05,4.05739021592e-05,5.88057024288e-05,3.96403132375e-05,4.24614146242e-05,4.49250980334e-05,4.77087337458e-05,5.55714941584e-05,2.3535706805e-05,5.01177843294e-05,6.73583697335e-05,4.82607016086e-05,7.30648965691e-05,3.37666700905e-05,5.60120441757e-05,5.15053047712e-05,5.56788998438e-05,1.80445834065e-05,3.26587597594e-05,1.85310720142e-05,2.49129079748e-05,5.48961870663e-05,9.38506006302e-05,5.62400383994e-05,6.50221661393e-05,7.04945052458e-05
2078-03-01,1.83122673488e-05,4.5951223304e-05,5.10687538865e-05,4.73749677743e-05,4.19218437552e-05,4.66366414912e-05,2.2895445831e-05,1.84601018418e-05,6.31914182425e-05,4.0345125617e-05,3.29644409258e-05,3.02329418316e-05,3.26706478518e-05,3.41477279236e-05,2.20659707078e-05,2.95240429599e-05,4.48753627704e-05,6.1383919577e-05,3.37743965219e-05,3.09988967678e-05,3.78120881968e-05,2.60531780643e-05,5.61709566682e-05,3.03044935208e-05,2.65675973943e-05,5.84332425433e-05,6.49898101225e-05,4.20893486717e-05,2.88362417867e-05,6.46072378004e-05,5.06133149949e-05,4.92159137139e-05,5.41971639905e-05,3.30819762553e-05,2.24355463788e-05,2.28758781115e-05,4.4699965656e-05,2.86447138067e-05,2.86828901066e-05,4.57746304164e-05,2.98393741913e-05
2078-04-01,3.57169927351e-05,2.60064342954e-05,3.80492461946e-05,5.34425693331e-05,3.1837921415e-05,2.83946299792e-05,2.93839016064e-05,4.59991491653e-05,4.03558858428e-05,4.02894883518e-05,3.50049872074e-05,5.78906561714e-05,3.00711386184e-05,3.37236632998e-05,3.33617311948e-05,3.21972547075e-05,3.37641990503e-05,5.44518875055e-05,3.66345996581e-05,4.12914157803e-05,3.98488371156e-05,3.62951395295e-05,1.32702089104e-05,1.82537958608e-05,2.78994066321e-05,4.68565218057e-05,2.14532862325e-05,3.28574413834e-05,4.10792356244e-05,4.1177281067e-05,3.98790487106e-05,2.15176214624e-05,3.91584407918e-05,3.65938822711e-05,2.53672551913e-05,3.87195738085e-05,3.70991110685e-05,4.04829421595e-05,2.40886770371e-05,4.16758505404e-05,3.1510170326e-05
2078-05-01,3.22810508676e-05,1.94529892334e-05,4.09932294826e-05,2.56013037263e-05,4.11419171238e-05,2.69924589832e-05,2.88316081943e-05,2.63921977108e-05,3.38225362308e-05,2.93364549361e-05,3.78734563275e-05,4.6980933569e-05,2.62317441931e-05,2.67218154642e-05,4.0359929283e-05,2.07920909512e-05,4.2432142133e-05,3.13633856422e-05,3.03291917589e-05,2.53014382502e-05,2.49826430696e-05,4.4722746073e-05,2.36150353885e-05,9.39073336212e-06,3.87391428376e-05,2.14694494503e-05,3.04856187464e-05,3.57196457117e-05,4.23335678382e-05,3.90644027599e-05,5.56693354762e-05,3.35632149472e-05,1.58028488364e-05,2.29827526444e-05,2.0796839278e-05,3.36066846292e-05,2.16117296077e-05,4.544423304e-05,3.19742921853e-05,2.32118700903e-05,2.2823057479e-05
2078-06-01,7.94065829674e-06,2.2838882923e-05,4.35790627437e-05,1.83819414967e-05,2.85207426108e-05,1.88070781795e-05,3.03241045913e-05,3.98820896237e-05,4.05173603212e-05,1.63793922275e-05,1.71872182759e-05,2.62072122756e-05,4.57347764333e-06,1.91615714389e-05,3.75641286155e-05,1.60580211438e-05,2.82836258142e-05,3.02860537734e-05,2.94942453625e-05,1.40330462778e-05,1.67911454412e-05,2.73789908584e-05,3.31237970386e-06,6.10435430399e-06,2.13176215701e-05,2.10162723184e-05,2.49037357586e-05,3.29133415835e-05,2.023517582e-05,4.62017857596e-05,4.73196188566e-05,1.74754144837e-05,1.51454581674e-05,3.10675163936e-05,1.88077248727e-05,3.18122328054e-05,1.03713537101e-05,4.65174670613e-05,1.67743864219e-05,2.09050375815e-05,2.16666307248e-05
2078-07-01,1.18102396552e-06,8.40772465998e-06,2.28037298538e-05,1.89312848912e-05,2.76334041094e-05,2.52780438002e-05,1.73667129794e-05,3.55677579407e-05,3.04273351503e-05,2.84814450242e-05,1.05392478284e-05,1.83050969749e-05,4.02141498717e-07,2.78891780261e-06,8.14478844079e-06,1.50221094676e-05,2.39776266871e-05,8.6692817149e-06,1.29797481887e-05,9.02388375026e-06,6.51307205713e-06,2.34950626539e-05,1.09108304969e-05,1.34056901135e-06,4.41741069066e-06,1.14745077547e-05,1.04455202982e-05,2.95334522889e-05,8.60952132105e-06,2.09594729654e-05,2.7881728659e-05,2.89288373203e-06,7.4848135823e-06,4.94901190298e-05,1.00857085301e-06,2.78680801292e-05,2.53134567174e-06,1.72168633818e-05,2.61993145113e-06,4.37849698756e-06,1.18120616389e-05
2078-08-01,2.73730666544e-06,1.66364813481e-06,1.73023439683e-05,1.20371096273e-05,8.590929671e-06,6.73586203318e-06,7.1831421727e-06,7.60724045712e-06,2.99423432201e-05,2.17072693977e-05,1.09220237584e-05,1.12260878918e-05,9.12726868815e-08,7.91065177266e-06,5.80733917884e-06,4.67842989707e-06,1.31868358911e-05,1.97771945417e-06,5.05979482334e-06,5.64936370672e-06,9.3275407485e-06,1.22977234961e-05,1.40657471093e-06,4.1259273786e-06,2.20575154734e-05,8.77284950374e-06,8.9135000844e-06,1.57689417244e-05,2.9033772203e-05,3.93275787246e-05,1.59116408846e-05,1.51143698306e-06,1.62533869673e-06,2.30654819499e-05,2.80290861962e-06,4.1107404248e-05,4.16538023273e-06,2.47660585512e-05,1.61737580027e-06,1.28951558509e-05,1.20002366002e-05
2078-09-01,2.50335252163e-05,1.04548731418e-05,4.79721902377e-05,1.65302561072e-05,7.09481268094e-06,3.1853553706e-05,1.78872607648e-05,3.11340966164e-05,2.58217653027e-05,6.78712582726e-06,6.2006610361e-06,1.73112186271e-05,4.82422454817e-06,1.34126939815e-05,2.12201479631e-05,3.98968706416e-06,3.2536229052e-05,1.77481580674e-05,5.9425509275e-06,9.54378662262e-06,1.9171247153e-05,1.26061261704e-05,5.64955053051e-06,9.17986559159e-06,1.53205914298e-05,1.47013329581e-05,1.62314330092e-05,1.90994227614e-05,3.56723879236e-05,2.04789903383e-05,6.48605213904e-05,7.08996500975e-06,1.08764798267e-05,2.4252340476e-05,1.67599668259e-05,1.5109724302e-05,4.2847750592e-06,1.47397684059e-05,3.64346225486e-06,9.74357634126e-06,1.27956699557e-05
2078-10-01,3.91059674517e-05,3.14856053289e-05,4.81353740075e-05,3.5419252769e-05,1.43876436141e-05,2.90106649378e-05,3.70284014415e-05,1.64101564621e-05,3.47068266516e-05,1.18504892998e-05,4.14880186042e-05,3.01371008391e-05,2.347654378e-05,5.26208476536e-05,1.93028793936e-05,5.0471923411e-05,4.81566572338e-05,5.29667857336e-05,1.77151826098e-05,2.84692789592e-05,2.57644103927e-05,1.78949058333e-05,2.25339590543e-05,1.94691026081e-05,2.41573776537e-05,3.03433008071e-05,5.12649000939e-05,2.6715755248e-05,6.86495639002e-05,1.80151541978e-05,4.57051728301e-05,2.78018293102e-05,6.74643318808e-05,4.88615451483e-05,4.57294666137e-05,7.95678546031e-05,2.27139462368e-05,4.25512601916e-05,1.66593135007e-05,4.72400774015e-05,6.8027707767e-06
2078-11-01,4.62401378952e-05,3.73319983607e-05,3.20615770414e-05,7.43711136844e-05,9.76953961072e-05,6.61599291821e-05,6.14055769152e-05,3.95477512996e-05,9.11090730369e-05,7.84376013326e-05,2.88691839104e-05,7.70436703793e-05,4.10580255708e-05,7.24674258468e-05,7.93856588384e-05,3.01556970347e-05,4.98041933952e-05,5.18333229896e-05,5.272733777e-05,4.20731791261e-05,7.1545700361e-05,3.02619466513e-05,8.37789921206e-05,3.05695974475e-05,3.65643217395e-05,3.31416032964e-05,7.396214869e-05,7.2545133371e-05,7.45747891339e-05,4.39919149358e-05,8.33780513642e-05,5.34332392363e-05,4.35379191307e-05,7.17115246971e-05,2.96491177886e-05,6.44325330465e-05,2.70998789347e-05,7.3089193999e-05,2.10579909695e-05,4.24474487469e-05,7.0707590291e-05
2078-12-01,8.2524364405e-05,0.000100588136818,6.8048568372e-05,6.00242742318e-05,0.000105591898803,7.65525394984e-05,8.44986007516e-05,1.65969186696e-05,8.57179991726e-05,5.53329957074e-05,3.24847560018e-05,9.17550409213e-05,4.34730660475e-05,2.87573648533e-05,0.000106394535188,0.000102702245325,7.23543291391e-05,4.12456026728e-05,3.79841639086e-05,5.40961426749e-05,4.89218382806e-05,7.67594897803e-05,7.96573222033e-05,3.00722956581e-05,6.29910427441e-05,5.40115079275e-05,7.57600811691e-05,4.35765311204e-05,4.66793836722e-05,5.30227336033e-05,5.17721176883e-05,7.55071843741e-05,5.11385607232e-05,8.04202228058e-05,5.82269113e-05,4.03416454825e-05,2.76107020909e-05,7.40610394349e-05,5.5946386272e-05,6.88579724131e-05,4.94273709325e-05
2079-01-01,6.4321790974e-05,6.1383381849e-05,2.43180455376e-05,7.77669575958e-05,9.36415182271e-05,3.24922514015e-05,1.76359329739e-05,3.91260486481e-05,5.95738437066e-05,6.94155376368e-05,4.58532062975e-05,9.33496152616e-05,4.2121671452e-05,3.90427574236e-05,4.63234560292e-05,4.55940351458e-05,3.39566195559e-05,7.07115774276e-05,4.21679216394e-05,5.73803376938e-05,6.59987591527e-05,5.67137002589e-05,7.05523198121e-05,4.78719724015e-05,2.89150279319e-05,6.64071779397e-05,5.40520314492e-05,4.44960468667e-05,2.60707313373e-05,6.86801545574e-05,9.22930919279e-05,0.000104786784323,2.09761563686e-05,5.2013541828e-05,1.08067352606e-05,4.50167575915e-05,2.05722462852e-05,3.65798500102e-05,3.36066574554e-05,6.07973484875e-05,5.17514605933e-05
2079-02-01,5.10335929621e-05,6.4554492426e-05,2.50150015485e-05,3.69666934906e-05,8.63351750013e-05,6.384475772e-05,5.26266532168e-05,3.64744923331e-05,0.000113096823285,4.85037932413e-05,5.9416991361e-05,2.05027692053e-05,5.0504941724e-05,6.06835262876e-05,4.69701287719e-05,3.57457884699e-05,6.223546139e-05,6.95407844129e-05,7.6007957827e-05,4.6617311303e-05,2.25740972426e-05,2.25980981365e-05,6.47991910228e-05,3.31274718064e-05,5.22744741569e-05,7.33477220365e-05,5.06330867059e-05,3.53730137613e-05,4.77833032164e-05,6.67460761179e-05,3.23330328099e-05,2.69332873359e-05,5.4559972839e-05,5.14690259858e-05,4.94556820307e-05,5.60655556683e-05,4.53019201814e-05,4.4848175072e-05,3.55485776275e-05,5.1466708707e-05,6.58881797863e-05
2079-03-01,3.82167197694e-05,2.9927708857e-05,5.65524866206e-05,2.90368405331e-05,9.16678067976e-05,4.6369805932e-05,9.65627675344e-06,3.10237506085e-05,6.54442318288e-05,3.869068516e-05,5.16716132147e-05,5.76806117481e-05,2.61993736785e-05,4.82104706044e-05,7.14819351353e-05,3.05320004069e-05,3.70663705098e-05,5.06799666861e-05,7.65921679086e-05,3.65456100755e-05,3.69975072685e-05,5.17455926254e-05,6.1992330302e-05,3.40356167726e-05,3.41928684845e-05,6.2862399659e-05,5.04158048595e-05,5.7496466834e-05,4.56935304859e-05,5.23432629658e-05,4.00095888965e-05,3.67358667972e-05,3.41261777846e-05,2.57286238821e-05,2.84450866924e-05,4.27655898534e-05,2.15340514842e-05,5.10025859166e-05,4.43477187045e-05,7.53486156706e-05,3.47191272349e-05
2079-04-01,4.2089023325e-05,4.30877235409e-05,1.8348213362e-05,3.51267449635e-05,5.56451566808e-05,1.91507977434e-05,4.03461025728e-05,2.46394305066e-05,2.56814709549e-05,4.36182431804e-05,2.29151953292e-05,3.12419574974e-05,2.69649886312e-05,3.13468408973e-05,5.60752538149e-05,4.47182154555e-05,4.25861196239e-05,5.49394619156e-05,3.7366329615e-05,2.70604043382e-05,4.04122766949e-05,4.24830827291e-05,3.70850175386e-05,2.42023426836e-05,2.62217778332e-05,2.6388610479e-05,3.92707066415e-05,2.24903789604e-05,3.62395971554e-05,5.90543689517e-05,3.46679164089e-05,3.27034884776e-05,3.76021466547e-05,2.99857877432e-05,2.93452915122e-05,4.16081107536e-05,2.24966497626e-05,4.13513207604e-05,3.17097416146e-05,1.98659659873e-05,3.92095164834e-05
2079-05-01,2.15428533574e-05,3.63812213046e-05,4.6331446226e-05,4.24879156829e-05,1.92016635992e-05,2.46947664501e-05,3.19394910808e-05,2.57034528488e-05,3.83462094154e-05,3.51671185672e-05,3.55326888949e-05,3.81133641765e-05,3.81959492578e-05,3.36694390143e-05,5.84756358876e-05,2.18716953289e-05,3.90536513351e-05,4.30136895981e-05,2.40552841812e-05,4.20136702814e-05,2.7207100521e-05,2.12740013821e-05,7.5243306128e-06,2.05121991939e-05,2.68517506161e-05,1.71472366901e-05,4.10968416418e-05,2.38028518743e-05,4.93388330369e-05,4.53707643222e-05,1.9778117347e-05,3.28032999732e-05,1.15810170796e-05,4.14364278072e-05,1.96835965415e-05,4.28737259123e-05,1.30034677568e-05,3.6262448042e-05,2.00509759149e-05,7.22666742755e-06,2.30611825864e-05
2079-06-01,1.24825203546e-05,1.51220558293e-05,2.15922784935e-05,2.7379087381e-05,2.26045056631e-05,1.97898080972e-05,3.95945556063e-06,2.91503890821e-05,4.71674552803e-05,1.90454673566e-05,9.68624748327e-06,1.13984162454e-05,3.49197173039e-05,1.89634782058e-05,5.21717471461e-05,1.15138708272e-05,3.35265966479e-05,2.9958833963e-05,2.46021461476e-05,3.37338985648e-05,2.99713895596e-05,7.36597326383e-06,2.21704522119e-05,8.4585776758e-06,2.85459965068e-05,1.67455218385e-05,4.81692750327e-05,2.42873718798e-05,5.59953807624e-05,4.56787137106e-05,3.17679185151e-05,1.99992904129e-05,2.10715379147e-05,2.47621695735e-05,6.09377806205e-06,4.25679941145e-05,1.29592372105e-05,3.93806191087e-05,1.16306950634e-05,1.4576910083e-05,1.29953727659e-05
2079-07-01,2.04570271783e-06,2.68930639417e-06,1.43041045411e-05,2.01014108825e-05,3.53365458068e-05,1.68741181759e-05,1.37250803943e-05,3.17240119898e-05,3.3362962813e-05,1.08992092237e-05,2.04133323154e-05,1.27431450112e-05,6.21724131261e-06,9.19923787947e-06,1.45517333359e-05,9.13741052955e-06,4.46698967759e-05,1.0065748728e-05,8.55318625863e-06,1.92626408809e-05,1.51503448764e-05,1.24486543756e-05,3.67598840967e-06,5.83881684313e-07,4.82191868412e-06,1.22765756846e-05,3.31783271198e-05,2.30882497726e-05,4.28510666476e-05,5.01435576552e-05,2.37464141259e-05,6.46666985347e-06,6.05965751668e-06,2.60177404433e-05,5.58243577316e-06,1.98471931488e-05,6.56759220874e-06,3.026463432e-05,4.44283928335e-06,1.10735124625e-06,1.19075392891e-05
2079-08-01,3.52293633504e-06,1.50038108911e-05,9.8872986774e-06,9.27602021269e-06,1.24255573307e-05,2.18189271566e-05,3.65058741798e-06,2.02916112926e-05,3.54522884663e-05,1.04773000362e-05,1.42405433416e-05,1.30082630286e-05,2.9471765776e-06,3.36734413939e-06,7.42364573918e-06,7.61140934203e-06,3.08410178604e-05,7.83616343748e-06,9.0005855265e-06,2.78679978679e-06,1.90389972276e-06,1.80197877465e-06,7.27259157429e-06,5.83381831664e-07,2.16502470201e-05,1.25772299911e-06,1.28618278434e-05,3.79770609072e-06,4.1645954866e-05,2.34897136655e-05,2.5369969405e-05,2.78407275118e-06,5.35867602296e-06,3.38550354968e-05,1.56308456447e-06,1.82028549887e-05,4.41455267719e-06,3.85568399083e-05,7.20645396073e-06,3.88822045731e-06,4.04198975546e-06
2079-09-01,1.55706554454e-05,1.43283819295e-05,6.64569332035e-06,8.00938171324e-06,3.33696063535e-05,9.38853315477e-06,6.10100230136e-06,1.53407703323e-05,1.88051147537e-05,2.05608279157e-05,3.73969537164e-05,1.27144232725e-05,4.63975292787e-06,1.51962878562e-05,1.59637368077e-05,5.52424802057e-06,2.82510877128e-05,2.39929205236e-05,7.51481783335e-06,2.73747831238e-06,2.09761625402e-05,8.25329387134e-06,8.0154150055e-06,1.3254460911e-06,1.1957385914e-05,2.53028673107e-05,2.19350173059e-05,1.86294736704e-05,5.79481665e-05,1.81090756087e-05,4.5440407447e-06,2.55382581372e-05,7.58146993413e-06,2.44495886553e-05,9.15516724696e-07,4.18010412204e-05,3.51191920345e-06,1.70518118117e-05,1.67033600367e-05,1.93572641971e-05,1.08447409114e-05
2079-10-01,5.95183938807e-06,3.82470956581e-05,3.83493185425e-05,1.47220531138e-05,6.9566559129e-05,5.79220533837e-05,7.69914518709e-06,6.10851101897e-05,2.04581028205e-05,3.38437869141e-05,1.06375199987e-05,4.49019238918e-05,1.35666642531e-05,4.34407341005e-05,4.20164708495e-05,3.7695512583e-05,5.38957681708e-05,3.44568675549e-05,3.72611259651e-05,1.84042731538e-05,3.02878202146e-05,2.67084955744e-05,3.69190966012e-05,3.05571837089e-05,4.49782949228e-05,6.74218939594e-05,1.36610256429e-05,2.45015046289e-05,4.97456542613e-05,3.6335146918e-05,4.21156755043e-05,2.0867359467e-05,3.43255061731e-05,4.33010935694e-05,1.9336357173e-05,6.32611580234e-05,5.0303642638e-06,7.95241515204e-05,4.38652050867e-05,5.05423321253e-05,1.2170142367e-05
2079-11-01,3.65378605888e-05,5.00231667285e-05,5.92839954238e-05,6.17545826875e-05,6.32448212855e-05,6.3978173005e-05,8.69754390026e-05,3.72132800521e-05,3.72651467842e-05,4.00817700574e-05,5.78956075855e-05,6.20001498776e-05,1.04846651344e-05,3.03168908615e-05,6.43559888496e-05,6.63769587845e-05,4.2287656432e-05,6.92985234006e-05,8.96965502118e-05,5.07053918126e-05,3.54229950647e-05,4.7861537698e-05,3.42193852703e-05,2.23346902885e-05,3.44554230651e-05,3.27359622361e-05,3.04154863973e-05,5.36421129436e-05,7.84256206619e-05,3.47096950766e-05,6.13069866111e-05,1.87285416359e-05,6.37144991872e-05,4.69321555556e-05,3.79004203794e-05,7.19096760804e-05,5.03345327161e-05,6.83835265926e-05,7.15904722407e-05,4.52564467802e-05,7.53294056304e-05
2079-12-01,8.98288256697e-05,6.14631074617e-05,7.12219878854e-05,5.62543418103e-05,6.03844657841e-05,7.43290642276e-05,4.10641373102e-05,6.06661315032e-05,3.00410275789e-05,6.41679492401e-05,6.58926212716e-05,6.44413841655e-05,2.22453868446e-05,5.07822052087e-05,0.000111765380487,5.53692235674e-05,4.84239151319e-05,0.000132739221832,7.36630955599e-05,3.58036440957e-05,2.1546644272e-05,5.79543639105e-05,5.16617801622e-05,2.54112416769e-05,7.80111759793e-05,3.71132071564e-05,6.89809636848e-05,7.60559138598e-05,3.74390763985e-05,0.00010979848909,5.22297316365e-05,4.51768029961e-05,4.63253718733e-05,4.86664484924e-05,4.25611703707e-05,2.41917186941e-05,3.9609734813e-05,3.45596967821e-05,6.37778484815e-05,6.46346032833e-05,1.61943594183e-05
2080-01-01,6.04296909452e-05,5.0397369835e-05,5.86051292192e-05,6.95206766977e-05,3.05423610674e-05,7.12050499195e-05,4.31220882872e-05,3.57955582899e-05,4.40053180985e-05,5.33429253483e-05,7.58619142362e-05,4.38167730213e-05,4.37125145514e-05,7.92988640486e-05,5.48417215344e-05,3.33377681576e-05,6.64821805003e-05,7.13497194132e-05,7.28194051654e-05,4.11649675698e-05,6.10153197781e-05,4.09306624836e-05,1.1367083971e-05,1.13931901069e-05,6.18964352335e-05,7.1534226322e-05,4.28341335237e-05,3.89903838368e-05,7.97531503925e-05,6.40931843615e-05,5.47547533155e-05,1.34089399126e-05,2.96074224804e-05,3.86369848305e-05,4.2021939862e-05,5.2692886167e-05,9.29205707507e-05,1.92133662451e-05,4.73873793193e-05,3.17679981284e-05,5.23357643804e-05
