time,IPSL-CM5A-LR,GFDL-CM3,MIROC-ESM,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,NorESM1-ME,HadGEM2-AO,GISS-E2-R,FIO-ESM,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,HadGEM2-ES,NorESM1-M,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
2081-05-01,1.26166895527e-05,5.0141517022e-05,3.5889235672e-05,2.26380476488e-05,4.54805740257e-05,2.79749667849e-05,2.75091543295e-05,2.33671605128e-05,1.52379117253e-05,4.18087822601e-05,4.34534129757e-05,3.730196986e-05,3.60518623746e-05,4.05681458969e-05,3.8309706219e-05,1.89422120554e-05,2.10888949931e-05,1.79914277396e-05,2.10692124516e-05,2.0272435601e-05,2.85325451841e-05
2081-06-01,1.55368338639e-05,3.6052781752e-05,5.93158607444e-05,9.95872595922e-06,6.04544579801e-05,4.91854875387e-05,2.44064072679e-05,2.32091597951e-05,3.16503218983e-05,2.79617369458e-05,3.8636096671e-05,4.52076682753e-05,2.64287508215e-05,6.09688573777e-05,8.15358349529e-06,1.49558173104e-05,5.5474926734e-06,1.65031869983e-05,2.68776380348e-05,5.87732782833e-06,2.40873000556e-05
2081-07-01,2.42125112243e-05,2.02959804767e-05,2.57323838165e-05,1.58275656349e-05,3.45574911383e-05,2.17894075661e-05,5.86349217377e-06,7.97893509033e-06,5.13038322367e-06,2.58671009387e-06,3.39451131784e-05,3.50777375691e-05,1.63939858126e-05,3.6937052885e-05,1.01915260807e-05,4.8541613222e-06,4.92034792406e-06,1.41615655593e-05,6.89653626306e-06,1.04518085436e-05,1.2122106667e-05
2081-08-01,2.77296485933e-05,9.07646434219e-06,2.91073331634e-05,1.35837891003e-05,1.91765791679e-05,3.64441998803e-05,1.42264057609e-05,8.47504638198e-06,6.91046378734e-06,3.91853938487e-06,2.20126048589e-05,1.05309250178e-05,1.32067818431e-05,2.05005381661e-05,3.31219439115e-06,5.76859926616e-06,2.972915451e-06,6.49349658488e-06,9.19577916087e-07,3.23391731314e-06,6.30604846492e-06
2081-09-01,7.53013845545e-06,1.07518202555e-05,1.65016948813e-05,1.49587007536e-05,4.19880123748e-05,3.60536083463e-05,1.17017208368e-05,1.04135785519e-05,3.55052723364e-06,2.21237791255e-05,3.59654499675e-05,2.71033351964e-05,2.05478817902e-05,9.79451170823e-06,4.38734221891e-06,1.82404511657e-05,1.55410200477e-05,7.99606823421e-06,1.24791562668e-06,1.20671335935e-05,1.97484317791e-05
2081-10-01,2.5464128953e-05,3.78450446306e-05,4.64822062592e-05,1.11875029461e-05,3.68507417458e-05,9.56467860078e-06,2.35215986019e-05,5.40321135773e-05,2.30641073586e-05,2.72402578286e-05,2.71329668067e-05,4.68008906561e-05,2.533684611e-05,3.49443580381e-05,3.55530329822e-05,1.34123233639e-05,3.54283387575e-05,1.26459372041e-05,1.60916645314e-05,2.00103817709e-05,4.14510627447e-05
2081-11-01,2.68394186946e-05,5.13274776495e-05,4.3806917347e-05,3.85300943708e-05,5.80087358154e-05,3.96394504302e-05,4.23720200363e-05,2.87742766041e-05,3.96825937514e-05,2.89925113369e-05,5.46566356737e-05,8.33476015638e-05,7.36860563554e-05,8.24307090257e-05,6.49089232765e-05,6.82377946456e-05,5.3617404384e-05,2.70270884357e-05,4.64985456477e-05,3.92751889497e-05,4.22089135879e-05
2081-12-01,6.30145542573e-05,6.5096721831e-05,8.38089279569e-05,3.35944053404e-05,3.8298008576e-05,0.000104820736063,3.88566101164e-05,5.14769093331e-05,4.81829220007e-05,3.64373562921e-05,6.13100365096e-05,5.9953796396e-05,7.19436247386e-05,7.83564300404e-05,4.54007727058e-05,2.81526353687e-05,6.80022386145e-05,6.39559148112e-05,1.99464755042e-05,4.86534930436e-05,6.79177740819e-05
2082-01-01,4.02451068453e-05,5.17443909303e-05,8.98077609842e-05,5.18945955446e-05,5.97886413516e-05,7.01624172507e-05,4.52521193842e-05,6.02406089548e-05,6.41784615254e-05,2.15766089501e-05,3.43003423116e-05,2.29468497613e-05,3.57257869212e-05,3.3508601107e-05,3.66528678973e-05,7.31663477988e-05,5.80810554181e-05,1.1135080058e-05,2.07670804879e-05,4.00071866655e-05,4.26778042311e-05
2082-02-01,7.10106016868e-05,4.82994084147e-05,7.90995257072e-05,2.63954998263e-05,5.99729733419e-05,4.5765004082e-05,6.31573026213e-05,5.37659143447e-05,3.07387180783e-05,4.09003970119e-05,5.43801093803e-05,7.60390585735e-05,2.25869593527e-05,2.27142886832e-05,4.94740348182e-05,3.43171394932e-05,3.05520097754e-05,5.86887181271e-05,3.38144515419e-05,2.58014565285e-05,6.9354671723e-05
2082-03-01,5.14621382308e-05,3.9918834697e-05,3.5358860138e-05,3.55493678217e-05,4.23266729589e-05,4.12517769291e-05,3.35925941626e-05,4.76436160519e-05,2.97776177376e-05,1.80528065487e-05,1.95266677565e-05,3.95853264005e-05,2.05701626604e-05,3.80468261916e-05,3.67786114516e-05,7.68628282718e-05,3.70836936392e-05,5.23896087543e-05,2.96384908714e-05,2.36757305174e-05,2.93233569989e-05
2082-04-01,3.33856980319e-05,5.28524124851e-05,3.92304053094e-05,2.9735769549e-05,2.68931878888e-05,3.78828529695e-05,3.08721668161e-05,4.65168137967e-05,3.13763494887e-05,4.68083447534e-05,2.51985149854e-05,4.62690203373e-05,1.99366393305e-05,4.23092488539e-05,4.31514190495e-05,2.86154847475e-05,4.30981652763e-05,1.98497182282e-05,2.30459485075e-05,2.31245431375e-05,4.87122172542e-05
2082-05-01,2.43903322428e-05,3.87253625528e-05,4.00777918306e-05,2.59454409297e-05,3.55068121583e-05,4.40975325546e-05,6.88782991018e-06,1.72422543152e-05,2.8223147433e-05,2.42018858704e-05,4.92868068704e-05,2.36274135508e-05,1.68838631508e-05,5.3661447293e-05,3.18239024434e-05,3.07248831394e-05,1.8225784223e-05,1.12858797365e-05,4.11258499038e-05,2.67540286586e-05,3.16737605837e-05
2082-06-01,1.9826053844e-05,4.7220701731e-05,3.73127323959e-05,2.17552476533e-05,3.40275909139e-05,5.03796954339e-05,1.90807090803e-05,1.06089148751e-05,2.13735257887e-05,1.2612709842e-05,2.73422011029e-05,2.77262999589e-05,1.73406896961e-05,3.75664684119e-05,3.04733332289e-05,2.39004091056e-05,1.45928515832e-05,1.71748197317e-05,1.7742112631e-05,2.58548183372e-06,2.50659960329e-05
2082-07-01,2.08908551065e-05,3.08391543816e-05,2.22336790557e-05,1.46111508911e-05,4.38332278918e-05,3.23637354995e-05,1.44868904868e-05,6.11515128345e-06,1.47837921133e-05,8.15032916399e-06,3.11726976937e-05,1.62047113311e-05,1.63789384266e-05,3.51429275427e-05,2.10928102559e-05,1.25850906957e-05,1.76808183298e-06,4.20660444433e-06,2.71698152718e-06,3.41631400952e-06,2.20304342227e-05
2082-08-01,1.62562492702e-05,1.01968228942e-05,2.65766577892e-05,1.43518112259e-05,2.40796675068e-05,4.85743280782e-05,5.85240188084e-06,1.29741260981e-05,9.88926869923e-06,4.30358360432e-06,1.61143745269e-05,1.01235791817e-05,2.67104686738e-06,2.89664887175e-05,8.25147631329e-06,6.42849381431e-06,2.26862966829e-06,4.22359426011e-06,3.13246691164e-07,1.01113548302e-05,1.34388309821e-05
2082-09-01,1.04572655459e-05,1.00923286984e-05,2.48318743009e-05,1.99120602701e-05,5.44802308392e-05,1.83644017549e-05,3.12901906909e-05,1.76085466895e-05,6.178995352e-06,1.31293973677e-05,2.21622405547e-05,6.88731834089e-06,6.81113820647e-06,1.77691315674e-05,9.22285436092e-06,3.37547356226e-05,1.57390901287e-05,2.8453575851e-06,3.78421628601e-06,2.53364702379e-05,1.30325664632e-05
2082-10-01,3.9018511643e-05,1.90768341402e-05,4.16552612781e-05,1.36911654954e-05,5.86142194265e-05,2.02376246307e-05,3.95209566098e-05,5.63497089912e-05,1.31698552593e-05,6.03784674348e-05,4.41152445395e-05,2.12770251286e-05,3.65978495679e-05,4.61105928696e-05,5.28000177332e-05,2.75200448175e-05,3.96328686119e-05,1.12160232675e-05,1.21854688846e-05,7.14189710038e-06,3.09994484009e-05
2082-11-01,5.04540416273e-05,5.95105338827e-05,5.3536498793e-05,4.89222852593e-05,6.72796364446e-05,3.44112446328e-05,4.66558870661e-05,5.20838616788e-05,4.37867410255e-05,5.28839772891e-05,5.63752536209e-05,6.90753178787e-05,3.37867439874e-05,5.83645560688e-05,1.83687772935e-05,5.5211987317e-05,2.69796542159e-05,6.46320404485e-05,2.49558869135e-05,6.39536684806e-05,4.45654459846e-05
2082-12-01,3.85055419656e-05,2.92537242785e-05,5.7008049771e-05,4.40006531426e-05,5.44529872286e-05,7.63886427497e-05,4.50650735628e-05,0.000113480402746,6.713196899e-05,8.68918003627e-05,4.68144834258e-05,5.21594799163e-05,2.337257637e-05,5.84096799988e-05,6.4241777232e-05,6.04728973139e-05,4.22923866652e-05,4.9218233471e-05,2.86565445874e-05,6.8011109397e-05,5.13597792243e-05
2083-01-01,3.51506546963e-05,3.14085224318e-05,0.000110245688847,2.63154773529e-05,4.5866762207e-05,7.02630037267e-05,5.11069497912e-05,5.28121553534e-05,6.00423120886e-05,3.06261200811e-05,5.89563358062e-05,6.02262036409e-05,8.46049146864e-05,6.48758622273e-05,4.70411960123e-05,2.96074885271e-05,2.27753161458e-05,5.17407534062e-05,9.08725654361e-05,2.71646338661e-05,4.77126822391e-05
2083-02-01,6.13005860259e-05,4.46569499672e-05,2.7228188992e-05,5.06200176096e-05,2.45798290166e-05,0.000107708165766,2.06830857476e-05,5.27838998243e-05,3.89750272916e-05,5.95610601002e-05,3.52648789127e-05,5.53435847299e-05,5.35556118021e-05,5.88949259227e-05,7.72889187728e-05,5.03230428313e-05,2.20632496924e-05,4.9965990911e-05,4.36061471451e-05,5.74028203118e-05,3.71871422041e-05
2083-03-01,5.62950384619e-05,2.9391971187e-05,5.90062734166e-05,3.21175611134e-05,3.12908187349e-05,4.60172220604e-05,2.63134641803e-05,5.58147681714e-05,5.32831856162e-05,3.09314516363e-05,3.84115857817e-05,4.44752747474e-05,2.49447185074e-05,4.05876986038e-05,3.46104783502e-05,4.06839026471e-05,4.50913824222e-05,1.6397843865e-05,5.43289219682e-05,2.42560656261e-05,2.27324161902e-05
2083-04-01,2.8654057985e-05,3.81068349877e-05,3.11640166425e-05,2.80011712312e-05,3.97839528622e-05,4.44855906001e-05,3.28779885119e-05,6.06306379948e-05,2.8346381896e-05,3.78833953532e-05,3.17698368614e-05,2.31604465322e-05,2.2411022389e-05,5.02154036353e-05,3.63218740757e-05,3.23564249162e-05,2.40881716612e-05,4.12799126934e-05,4.31287943814e-05,4.17640094383e-05,2.97532887998e-05
2083-05-01,2.48886162808e-05,4.23283588589e-05,3.34064838626e-05,3.15406791924e-05,3.74710449288e-05,5.49804908587e-05,2.03567289595e-05,2.1255476059e-05,2.41628378717e-05,3.76260858978e-05,4.16188063923e-05,2.54429249253e-05,2.13715485542e-05,3.30754290168e-05,3.19954582058e-05,2.43904403035e-05,3.41843364194e-05,3.20267208735e-05,2.3656900482e-05,1.44257807127e-05,1.90015786367e-05
2083-06-01,1.37058789704e-05,5.49477529906e-05,5.18526430824e-05,1.73496871776e-05,2.90020419887e-05,3.73754271398e-05,1.55892615478e-05,2.2577480019e-05,3.08560105736e-05,3.1569723292e-05,2.3665107913e-05,2.11444174056e-05,1.65445968295e-05,4.20187700673e-05,3.99749031001e-05,2.13267400709e-05,1.62987850152e-05,2.69275296887e-05,2.18379143072e-05,1.1789156603e-05,1.30390291109e-05
2083-07-01,1.36656330652e-05,1.36507959449e-05,1.86108141255e-05,1.4647143089e-05,3.37554847268e-05,3.4762905913e-05,3.86245675641e-06,9.75472846848e-06,1.24188894858e-05,3.54822151935e-06,2.66624167011e-05,1.78802499931e-05,9.35548524199e-06,2.81228641641e-05,2.79002049789e-05,1.81714596384e-06,1.98892519734e-06,8.64916364662e-06,4.39311839468e-06,5.68397610626e-06,8.96413665704e-06
2083-08-01,8.11480033924e-06,9.91244386247e-06,2.54636130194e-05,1.09618188185e-05,4.64356091167e-05,2.54287862996e-05,3.13549669152e-06,2.5106117522e-06,6.1358206743e-06,1.86124857286e-06,2.58597464817e-05,1.37098321678e-05,7.73744503846e-06,2.20030148111e-05,1.24323568e-05,1.95063444144e-06,2.31242311682e-06,1.36624412335e-05,7.42816417037e-07,4.91820640605e-06,3.71269652939e-06
2083-09-01,1.89801304771e-05,2.92831715759e-05,3.665462973e-05,3.32379352403e-05,2.89572813964e-05,2.45816590905e-05,1.47434377595e-05,1.32007101644e-05,3.19688813306e-06,8.24355889032e-06,3.24420927124e-05,4.44540026365e-05,4.93920468327e-06,2.32351226367e-05,2.62975296052e-06,2.91297745185e-05,2.3340334861e-06,2.15267245949e-05,3.20820708595e-06,3.40479563571e-06,2.25192287482e-05
2083-10-01,3.48352404558e-05,5.25437080038e-05,2.0102006359e-05,2.03246956153e-05,7.04776005402e-05,1.60184001288e-05,3.8908150499e-05,1.0800304461e-05,4.90462625748e-05,4.6117236252e-05,5.78449286574e-05,4.88420072846e-05,2.57989633973e-05,4.80253707316e-05,6.66914968722e-06,6.28043106926e-05,3.84139299989e-05,2.54431743087e-05,1.60628867759e-05,2.6764443525e-05,4.91955850261e-05
2083-11-01,2.31180197261e-05,6.16832830171e-05,6.50265383835e-05,6.30663257834e-05,6.10255199263e-05,0.000116606758456,3.74182378032e-05,7.22358032234e-05,8.19651873826e-05,3.07855831839e-05,2.50689669012e-05,5.73795275462e-05,8.31590516256e-05,9.18144968896e-05,3.95408342229e-05,7.04247585894e-05,4.7697730484e-05,6.10837523709e-05,2.73889057228e-05,7.42987785391e-05,5.42474574494e-05
2083-12-01,3.95642858848e-05,3.62186995062e-05,7.41399334705e-05,5.02669878551e-05,5.39097281186e-05,7.63091576421e-05,3.83346520418e-05,0.000107639355547,4.55506671642e-05,2.75971070128e-05,3.51952453646e-05,7.46866796059e-05,5.69376279784e-05,4.23057301001e-05,4.09532922276e-05,7.59334566716e-05,4.19261215202e-05,4.90030106448e-05,4.89778103916e-05,3.98420533505e-05,2.10808279527e-05
2084-01-01,6.38771912236e-05,3.57234585332e-05,5.65173847766e-05,4.00020414781e-05,5.93138945533e-05,6.66748505561e-05,6.18044297072e-05,8.6812437939e-05,1.55918101882e-05,2.5925809723e-05,3.36090427406e-05,6.67350616519e-05,1.83586398451e-05,4.81878362713e-05,5.49274770189e-05,5.87792635001e-05,3.68439839457e-05,3.12205411319e-05,3.44865534706e-05,3.84256321316e-05,1.44047218523e-05
2084-02-01,4.25529040058e-05,2.88920907489e-05,4.40631371021e-05,3.11502937438e-05,4.86072108667e-05,6.61141994594e-05,3.2773741926e-05,6.24916380427e-05,2.54644474808e-05,2.41185368633e-05,2.589739114e-05,9.5383386603e-05,3.86204218548e-05,5.180185378e-05,4.03626416098e-05,7.68528748917e-05,3.20272052444e-05,5.40763539902e-05,3.27019969388e-05,6.98034981421e-05,2.94238527463e-05
2084-03-01,4.64651230914e-05,6.05059225715e-05,5.89858556244e-05,1.21121606117e-05,2.44755595418e-05,7.07786790978e-05,3.54921461015e-05,6.09961693724e-05,3.90122244426e-05,2.87344632636e-05,3.23626336088e-05,5.83478294478e-05,4.12363528213e-05,4.01782257259e-05,3.95587013473e-05,3.15257156585e-05,3.22854756892e-05,3.45032349287e-05,2.33151988401e-05,3.15161075681e-05,3.19913491434e-05
2084-04-01,3.03234912167e-05,3.27314214701e-05,2.69129250228e-05,3.2810949524e-05,4.3785767635e-05,5.74154604692e-05,4.36074300928e-05,4.47989665061e-05,3.2330750355e-05,2.44005707914e-05,3.45823729428e-05,6.44841740723e-05,3.21542548232e-05,4.68025127486e-05,4.12355676518e-05,3.64910356655e-05,3.25986206268e-05,2.85659880319e-05,3.29542880146e-05,4.70961193059e-05,3.2936734533e-05
2084-05-01,2.94886681331e-05,4.93929363377e-05,4.59049245061e-05,2.98172941439e-05,4.32510112773e-05,4.95452818238e-05,3.32398069784e-05,2.19497011737e-05,2.83879039216e-05,2.33153583405e-05,4.03043072765e-05,4.02137089016e-05,3.06240536619e-05,4.09527403376e-05,3.62647519473e-05,2.86772166895e-05,2.11046182672e-05,2.82752043859e-05,2.0394028752e-05,2.19476351049e-05,1.51088177128e-05
2084-06-01,3.01818770367e-05,2.86948875707e-05,5.34124458985e-05,2.41682143405e-05,3.87537911214e-05,4.51094704355e-05,1.21146814536e-05,1.66926200481e-05,2.87392410883e-05,6.66158348868e-06,2.79883521822e-05,2.84953321777e-05,1.69426346594e-05,5.05268364491e-05,2.98245924771e-05,2.62942843771e-05,8.08009810188e-06,2.04193147511e-05,1.30631052782e-05,1.16543262948e-05,2.38593219884e-05
2084-07-01,2.5670904364e-05,1.43978529744e-05,2.45767868364e-05,3.9003536458e-05,2.41809290647e-05,2.57704833075e-05,7.93486287876e-06,8.41221915862e-06,1.06266784371e-05,3.59252388938e-06,2.46236807584e-05,1.88694963602e-05,6.02878688569e-06,2.92202438757e-05,1.94852731568e-05,6.55225830604e-06,8.44706538452e-06,1.4115711565e-05,1.14875116332e-06,1.00776034856e-05,4.18754795323e-06
2084-08-01,1.89942865569e-05,1.32405549209e-05,3.34746189765e-05,2.86446451537e-05,1.55284674387e-05,2.37134991039e-05,1.14986113305e-05,7.83442240073e-06,5.45144012847e-06,8.79927581804e-07,9.07889513731e-06,1.39365696365e-05,9.27689016332e-06,1.90255386418e-05,7.31167253086e-06,3.53949153144e-06,3.01369682835e-06,1.27836565298e-05,1.2689873202e-06,1.5351491902e-05,9.71909720296e-06
2084-09-01,2.00139833453e-05,2.66707333575e-05,2.45434660125e-05,2.50110899651e-05,2.46390960967e-05,2.30396800058e-05,1.26594451962e-05,1.96149532823e-05,9.62388553489e-06,8.91116325246e-06,2.84059493273e-05,1.16102921008e-05,1.23276751347e-05,1.50064898511e-05,7.80355447697e-06,2.30937264134e-05,6.77867423958e-06,1.5365138097e-05,1.90614137411e-06,4.83530178741e-06,7.09996190835e-06
2084-10-01,4.62871348077e-05,5.06807049874e-05,1.75226201463e-05,3.81822432246e-05,6.54011297456e-05,3.41098363909e-05,2.25480365164e-05,4.00496115856e-05,3.54862087988e-05,3.15281510904e-05,5.03678941565e-05,3.61735019396e-05,5.90624864767e-05,5.48850575255e-05,3.8901394065e-05,5.17453543233e-05,2.28303710541e-05,2.09386544157e-05,1.08633609086e-05,4.24594117552e-05,3.06085421536e-05
2084-11-01,5.38870040145e-05,6.26972820707e-05,7.4503680662e-05,4.68778592221e-05,5.28653009345e-05,6.97913641488e-05,1.54515763724e-05,3.57812995748e-05,3.55620595656e-05,8.53162705642e-05,7.49277442083e-05,2.97038161079e-05,8.17130583693e-05,7.40422970661e-05,7.0354713494e-05,6.86294271569e-05,4.31052749263e-05,3.3828560845e-05,5.10388135288e-05,9.87707120657e-05,3.14775894887e-05
2084-12-01,4.53929291098e-05,4.0100317392e-05,6.22157511922e-05,4.113079538e-05,7.08903228315e-05,4.62654005484e-05,8.12476546344e-05,9.23725275068e-05,7.02612758687e-05,7.47139380283e-05,4.28041886759e-05,6.4029328496e-05,5.64389460436e-05,5.91244666101e-05,5.7854273766e-05,2.70469466895e-05,2.43457076998e-05,2.52343361353e-05,6.13947078818e-05,3.051879418e-05,3.41907983836e-05
2085-01-01,2.98956496181e-05,4.9668212796e-05,3.28409727445e-05,1.17513586611e-05,3.76844157775e-05,3.04148488188e-05,5.00442239273e-05,5.24022213512e-05,7.99229648692e-05,6.21450848961e-05,4.54367151785e-05,6.58271990687e-05,6.81858571974e-05,4.74927866262e-05,5.10480183241e-05,8.10515483473e-05,2.76166048956e-05,1.55799498316e-05,4.96601840756e-05,3.13824511371e-05,1.8188710458e-05
2085-02-01,7.97563636752e-05,4.73276789232e-05,9.45694089751e-05,4.07873347649e-05,3.64879428692e-05,5.69621646719e-05,3.15915144711e-05,4.27249327858e-05,5.51619390535e-05,5.33823971896e-05,3.70287644387e-05,6.56217574336e-05,5.62813982681e-05,2.9704920908e-05,4.79196889703e-05,5.16903561826e-05,2.90597100242e-05,5.21891342942e-05,6.46853300818e-05,4.23126194316e-05,4.83594940306e-05
2085-03-01,3.3838724562e-05,3.55311844942e-05,8.23274599194e-05,3.53220076431e-05,4.83804501149e-05,3.78363645723e-05,3.06709174159e-05,2.42950334521e-05,2.64028243691e-05,4.61685689775e-05,4.44650563243e-05,5.47075150583e-05,2.32142082486e-05,5.53126388002e-05,2.76563289137e-05,3.95099934741e-05,2.6877976238e-05,6.30743306829e-05,2.64819853588e-05,2.91577835014e-05,4.27080710454e-05
2085-04-01,3.11817641432e-05,4.11275480777e-05,4.20236716309e-05,3.56165691119e-05,2.98821679128e-05,4.51484239117e-05,4.1246747666e-05,2.65819540947e-05,2.73001891856e-05,3.51499380659e-05,4.23667883069e-05,3.17874602236e-05,2.22719308792e-05,3.91257438401e-05,2.5591008024e-05,2.98230567231e-05,4.16815105165e-05,2.72546058113e-05,3.26418735442e-05,4.20664747556e-05,1.39018380781e-05
2085-05-01,2.52238434655e-05,3.66633968648e-05,3.95248320274e-05,1.59918406871e-05,3.41559912348e-05,5.71298678551e-05,2.06839676543e-05,3.57541633856e-05,2.50773699918e-05,1.04866133578e-05,4.35873747241e-05,3.14464597371e-05,3.01479453948e-05,4.12625330942e-05,3.60152850286e-05,1.82392132344e-05,2.73246733589e-05,1.98985617317e-05,2.08585439006e-05,2.61373964652e-05,2.13640197087e-05
2085-06-01,1.78108376048e-05,4.44625924653e-05,5.72602412528e-05,2.35645070461e-05,3.86636542468e-05,4.40442050603e-05,3.03845596742e-05,1.75280341763e-05,1.62451320421e-05,5.03116602669e-06,5.43658271302e-05,3.86554307624e-05,2.62949429161e-05,4.55427359449e-05,1.41889787528e-05,1.49764218764e-05,1.9745804673e-05,2.16886655835e-05,1.89871422423e-05,1.49146963243e-05,1.71959264467e-05
2085-07-01,1.38982107349e-05,2.04855429426e-05,3.19484451514e-05,9.7886927324e-06,2.61169030769e-05,2.84466043089e-05,7.83438621747e-06,8.23857093256e-06,1.55679098725e-05,4.02107787812e-06,1.06614557372e-05,2.11130723983e-05,1.22626044784e-05,2.25528045803e-05,3.19322581769e-05,2.09248340255e-06,5.04340977108e-06,1.25709193526e-05,8.23486416885e-07,1.06044177604e-05,1.41376537418e-05
2085-08-01,7.96998400077e-06,7.50845870397e-06,1.96067784297e-05,1.97806456345e-05,2.86541387595e-05,3.11900145941e-05,3.76924117913e-06,6.65232316162e-06,2.39891318277e-06,2.07403666495e-06,3.0319968649e-05,1.60491030632e-05,1.5065642926e-05,1.80255578925e-05,1.19206253031e-05,2.18836911073e-06,1.09075406699e-06,5.43250962437e-06,5.18779906449e-07,4.80620503135e-06,1.58512666271e-05
2085-09-01,7.9804369264e-06,1.9465276971e-06,1.59154841337e-05,1.14503367422e-05,1.64621781948e-05,3.86590618291e-05,2.03548002623e-05,2.37556763603e-05,8.48846929955e-06,6.10338630176e-06,5.18042609959e-05,4.27203547588e-05,1.92161602778e-05,3.69590190011e-05,1.39797382543e-05,3.19519187407e-06,4.53069179414e-06,7.95311188995e-06,2.54176028958e-06,1.3848346119e-05,1.91812309456e-06
2085-10-01,3.82525564646e-05,4.03309493322e-05,9.29889834727e-06,1.38007626754e-05,6.22722548845e-05,4.93660183565e-05,2.86327462188e-05,5.13451276482e-05,1.84026085662e-05,2.82378814734e-05,3.31434555771e-05,4.69494013184e-05,5.37654418209e-05,5.83270713529e-05,2.73754816994e-05,4.50744361323e-05,1.15392970418e-05,3.16609512083e-05,1.82215208399e-05,3.15458384648e-05,2.27550372594e-05
2085-11-01,4.56977609247e-05,3.2191402056e-05,1.62982161176e-05,1.79706527979e-05,7.58631492772e-05,3.36065528851e-05,0.00010270019589,2.23938582718e-05,6.81313787027e-05,3.58025197221e-05,4.01239823683e-05,8.99345922032e-05,4.87504232177e-05,3.07677453834e-05,4.46852229996e-05,3.18181636041e-05,4.24412363113e-05,6.16914767306e-05,3.04878654268e-05,8.72951391405e-05,3.7261959538e-05
2085-12-01,3.84498475228e-05,2.06860796084e-05,2.26990528972e-05,4.13457742161e-05,7.43081547512e-05,2.43611681071e-05,8.30696755859e-05,5.01767188215e-05,5.72879298488e-05,1.95468813737e-05,6.48933443775e-05,7.17557297321e-05,2.41966315823e-05,2.75187480405e-05,8.40027459061e-05,5.76253704432e-05,3.12373020798e-05,0.000109882254037,2.24509224544e-05,8.7552324112e-05,4.92417971795e-05
2086-01-01,2.14790437951e-05,3.48302402623e-05,7.07907576725e-05,4.5614873361e-05,3.67852871742e-05,2.60300448645e-05,6.7886895522e-05,3.15752141809e-05,6.37431726318e-05,2.76708075208e-05,5.7261037341e-05,2.23144948601e-05,2.47068247217e-05,6.01750413937e-05,5.85781267041e-05,5.47234784617e-05,1.64113387092e-05,4.54330765933e-05,5.54835145262e-05,3.85815134602e-05,6.93841897113e-05
2086-02-01,2.11502020022e-05,5.14335467111e-05,3.06049054416e-05,4.99424994632e-05,4.56911863391e-05,5.86815112911e-05,4.69651403768e-05,2.34349125259e-05,6.12227138845e-05,2.32365530121e-05,5.80207762179e-05,2.87837496823e-05,3.84232933545e-05,2.71247711117e-05,4.74641977538e-05,7.98214170486e-05,3.56534455607e-05,5.84231383982e-05,4.6289414552e-05,2.45475920868e-05,5.49678668124e-05
2086-03-01,3.36945413153e-05,4.91709080279e-05,4.65503081917e-05,3.78506569541e-05,3.89087279397e-05,2.95526928918e-05,5.54916613409e-05,4.83376150791e-05,2.50940329352e-05,2.60915487615e-05,2.99357274116e-05,3.0982972991e-05,3.7400744573e-05,6.7278170155e-05,4.82597943119e-05,3.93326954292e-05,4.26391322565e-05,2.37518834183e-05,4.01048595969e-05,3.82923764846e-05,2.14052538273e-05
2086-04-01,3.53593645741e-05,2.69498346673e-05,4.62953496026e-05,3.4687338848e-05,3.95655691439e-05,3.04002913253e-05,4.77564124392e-05,5.44320515712e-05,2.97647384286e-05,3.45985128574e-05,2.26373444624e-05,2.50880966632e-05,2.39305629863e-05,5.12191482336e-05,3.43847806208e-05,2.93542627571e-05,4.12358416984e-05,2.24225259444e-05,2.64311178658e-05,6.25185647853e-05,3.59294412192e-05
2086-05-01,1.38546576238e-05,2.46620091957e-05,4.21553511842e-05,3.5652187762e-05,3.91965218872e-05,3.50790807715e-05,1.13117717875e-05,2.83663569306e-05,1.96323802811e-05,2.74790029813e-05,3.53833646803e-05,2.50442915179e-05,2.97409205263e-05,6.78119651119e-05,1.60257387607e-05,2.41934826807e-05,3.21743921718e-05,1.63651748153e-05,3.07499224943e-05,1.17888845125e-05,2.45591096505e-05
2086-06-01,2.43952829067e-05,3.83159815177e-05,3.89652869368e-05,2.88843214184e-05,2.38707444945e-05,4.34356128608e-05,3.41186442433e-05,2.94611661387e-05,9.98511558237e-06,1.13233525748e-05,2.49526751759e-05,2.84612569582e-05,3.64445615027e-05,4.5531014231e-05,1.31749728654e-05,2.02434404606e-05,8.51682293181e-06,1.16208148029e-05,2.33069765542e-05,9.43311847929e-06,1.96461395717e-05
2086-07-01,1.74867006821e-05,2.20224500538e-05,2.82320787543e-05,8.21554787308e-06,3.99172336453e-05,3.93313655574e-05,2.79235274421e-05,1.06279738045e-05,6.21086779162e-06,1.36824703089e-06,2.31482541248e-05,2.34628609329e-05,2.19456885807e-05,3.61137330769e-05,5.88697606367e-06,7.23878894598e-07,1.28425785502e-06,7.09485902917e-06,3.49852525555e-06,4.49177056036e-06,3.09393809013e-05
