time,FGOALS-g2,FIO-ESM,MIROC-ESM,MIROC5,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,HadGEM2-AO,BNU-ESM,CCSM4,GFDL-ESM2G,MRI-CGCM3,GFDL-ESM2M,NorESM1-M,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,NorESM1-ME,HadGEM2-ES,GISS-E2-R,bcc-csm1-1-m,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5
2043-04-01,2.57169736869e-05,2.39407459352e-05,4.09548104168e-05,2.91960465256e-05,2.76036239181e-05,3.70291797611e-05,2.72429772199e-05,3.98615626571e-05,5.37667166403e-05,4.15473402767e-05,3.68683380051e-05,3.66762750283e-05,2.86092883168e-05,1.48520284711e-05,2.33545286782e-05,1.94469034795e-05,3.95403725027e-05,3.10527351212e-05,3.44654264192e-05,3.09097258044e-05,4.12620642692e-05,3.37495345905e-05,3.63383781329e-05,3.32310574733e-05,3.93970262459e-05,3.33017752079e-05,3.33964476478e-05
2043-05-01,2.82365153301e-05,3.76683197828e-05,4.05008708791e-05,3.88853729237e-05,2.63097123631e-05,2.36535781629e-05,3.9436350536e-05,2.22505792906e-05,7.69718431002e-06,2.37652926591e-05,3.41250313593e-05,5.06620824689e-05,1.96083967947e-05,1.92361640075e-05,2.21564570763e-05,2.35021294088e-05,4.14566943618e-05,2.78619336314e-05,2.69971628578e-05,3.99823371481e-05,1.68177384239e-05,3.05389797372e-05,3.17015478117e-05,4.24590810412e-05,2.25676202847e-05,2.78423280179e-05,2.3708839023e-05
2043-06-01,2.55008218422e-05,4.89419184911e-05,4.8085702656e-05,2.43368962128e-05,2.95952895006e-05,2.202506543e-05,3.26983937027e-05,1.99300098226e-05,1.94785664159e-05,2.86565315e-05,1.87200623966e-05,3.54879287529e-05,2.17053586514e-05,1.10705504994e-05,8.92303960752e-06,8.56023217466e-06,3.93736227124e-05,2.71332839202e-05,3.65385721466e-05,4.89205113505e-05,1.44075737069e-05,5.36378574555e-06,3.95462066081e-05,9.20415453991e-06,1.60908093676e-05,9.09437969009e-06,2.19711848694e-05
2043-07-01,2.09081146143e-05,2.32799951239e-05,3.9400939977e-05,7.18507870943e-06,1.09565390251e-05,2.12818334278e-05,2.03048995294e-06,4.50011856063e-06,2.41922023633e-05,6.0798627693e-06,7.7345642732e-06,2.86367747083e-05,1.16028423728e-05,4.48787659479e-06,7.72977838547e-06,1.13231021924e-05,2.17911547982e-05,1.745571637e-05,3.04489517286e-05,2.82163787991e-05,3.95885005577e-06,4.28369023571e-06,3.16838280696e-05,1.59072062615e-05,2.83802901062e-05,4.31479601086e-06,6.81691684635e-06
2043-08-01,1.31139633064e-05,2.77246112091e-05,3.16683050793e-05,1.08217716479e-05,4.19696636603e-06,1.38838779614e-05,3.82101724991e-07,2.89043568779e-06,3.42358844705e-06,2.94026515304e-06,1.07282451217e-05,2.70345438615e-05,1.00255958084e-06,9.86147551885e-06,1.55312165394e-05,1.31721548076e-05,1.03961021788e-05,9.77881990821e-06,3.36311120464e-05,3.25672085334e-05,2.74904647397e-06,8.98011621568e-06,4.39804186954e-05,1.38929905491e-05,1.11677284752e-05,6.68974620718e-06,7.54170322134e-06
2043-09-01,9.69494684947e-06,3.12962896108e-05,3.19177953012e-05,1.30626994314e-05,2.52213310281e-05,2.78573167244e-05,5.1541113819e-06,3.88515782069e-06,8.51594238611e-06,1.25126389091e-05,8.374152284e-06,2.23280724673e-05,2.40988553312e-05,1.08809117592e-05,1.26310408307e-05,2.09354156198e-05,1.28731627503e-05,1.66738090815e-05,3.92718344528e-05,2.95083427773e-05,7.37570279625e-06,6.03032640694e-06,2.76038061031e-05,1.68403821888e-05,1.37770178428e-05,1.82934256069e-05,1.1328426404e-05
2043-10-01,3.01003021984e-05,5.65907200022e-05,8.11855212911e-06,1.37317517147e-05,5.31323747055e-05,2.69896824778e-05,3.00420907219e-06,4.02128250807e-05,7.0067649843e-05,3.1794609236e-05,1.88723248963e-05,2.27125282804e-05,1.77052626592e-05,1.58997409017e-05,9.72218346078e-06,3.13656839239e-05,4.36397451722e-05,2.65462239236e-05,5.15323803635e-05,1.84235266109e-05,2.71106039236e-05,1.6271820181e-05,5.05642098384e-05,7.10920385245e-05,2.34978028207e-05,4.25675105362e-05,5.4129577425e-05
2043-11-01,3.76353710938e-05,3.6372086106e-05,3.98951273382e-05,2.95105054647e-05,2.94960356162e-05,2.81188932214e-05,3.0769959793e-05,2.32904357333e-05,9.05968086348e-05,5.43168031495e-05,2.13695165662e-05,5.89465628742e-05,5.48603516614e-05,2.67845953204e-05,4.30150568458e-05,5.22167413237e-05,6.50931789702e-05,4.34301660334e-05,4.15887955872e-05,4.36162606396e-05,5.99898399742e-05,2.72750993363e-05,5.88348847638e-05,2.57101499279e-05,3.49349022144e-05,4.36525476592e-05,6.0797763953e-05
2043-12-01,5.27450826363e-05,8.19401124318e-05,5.43331024043e-05,7.52610053678e-05,1.47687588348e-05,7.17616465408e-05,5.09463301309e-05,4.56519192734e-05,0.000107013084198,1.26159314781e-05,2.92082749588e-05,1.72621124323e-05,7.29528620569e-05,5.54292237211e-05,3.95598909173e-05,6.94581249263e-05,4.30794175751e-05,5.4934865625e-05,2.89330607946e-05,8.89587759351e-05,4.66445432721e-05,4.98933141638e-05,5.09174147965e-05,4.73679187529e-05,2.71877635636e-05,3.75043671132e-05,4.29564916711e-05
2044-01-01,2.01134400413e-05,8.66167162409e-05,5.22623832997e-05,2.82786228308e-05,5.00776692509e-05,0.000116107603701,2.66587444327e-05,6.59950527344e-05,7.64302931202e-05,3.34868787703e-05,2.67786625348e-05,6.3803680015e-05,4.8686966794e-05,3.65407686331e-05,6.26795829573e-05,1.89998882547e-05,2.71582124469e-05,5.35298164505e-05,3.9956995541e-05,6.97196994831e-05,4.26191830684e-05,5.65026792477e-05,4.20645741694e-05,4.31285705937e-05,6.27634764117e-05,4.69690750227e-05,5.38165148312e-05
2044-02-01,5.13065549967e-05,5.08610801868e-05,6.3208256203e-05,4.84169800984e-05,5.84228780402e-05,9.00467803668e-05,4.21643192177e-05,3.20450502776e-05,4.98241116778e-05,4.90592965434e-05,2.26274821923e-05,1.67851364337e-05,2.12436409331e-05,2.4354127163e-05,6.06882713328e-05,4.33070924828e-05,3.24713922737e-05,4.08881050589e-05,3.59570381458e-05,6.76704599755e-05,5.59206911475e-05,2.21293200108e-05,5.36659245351e-05,5.22593771902e-05,3.6305568314e-05,2.32447633607e-05,2.74720361741e-05
2044-03-01,4.33046950396e-05,5.63471920032e-05,5.58820406392e-05,2.89629883264e-05,3.20596678648e-05,2.30610936082e-05,3.44264327785e-05,3.00464109517e-05,9.28894529352e-05,3.18292731199e-05,5.05363739446e-05,4.95105320321e-05,3.7853996269e-05,2.69142965408e-05,4.55358350986e-05,4.03475219741e-05,3.80179003514e-05,5.72669636131e-05,2.84564023711e-05,5.11011310058e-05,4.83126664221e-05,3.54691713342e-05,3.10079937738e-05,4.550184234e-05,3.80387982919e-05,3.60758770209e-05,2.01223110845e-05
2044-04-01,3.339252562e-05,5.78414425642e-05,3.91702257427e-05,3.45544483935e-05,2.9499443796e-05,5.36762398302e-05,2.49096398745e-05,2.74468078974e-05,1.9933242038e-05,2.69515884602e-05,4.29949331091e-05,2.92637811028e-05,4.09153355779e-05,3.27180350723e-05,3.70226978183e-05,1.17864970974e-05,3.68096194355e-05,4.44734634311e-05,4.81165590145e-05,2.20200722955e-05,2.92452559734e-05,3.03171683689e-05,3.12033470588e-05,4.94513427232e-05,4.14165655716e-05,3.51000446244e-05,2.09637040954e-05
2044-05-01,3.2106812796e-05,3.92786354496e-05,4.36273114853e-05,1.93399715863e-05,2.24120058192e-05,3.55367877221e-05,1.81249195245e-05,2.59686889335e-05,3.18184526501e-05,1.73680322993e-05,1.37528449689e-05,3.90740073098e-05,3.62404444887e-05,2.75292932201e-05,2.46073108298e-05,3.59545234687e-05,3.61511176834e-05,3.16237845982e-05,4.81940209435e-05,4.38399997771e-05,1.96028680875e-05,3.82484912777e-05,4.05319378463e-05,2.17835412015e-05,4.05393145879e-05,3.1080449844e-05,1.70090893679e-05
2044-06-01,3.12309283496e-05,2.69935770727e-05,4.86918372341e-05,1.72866376624e-05,7.90836298279e-06,1.56428914384e-05,2.1131898801e-05,1.13281515899e-05,3.02538884474e-05,3.16670343085e-05,1.87046718894e-05,4.72339183943e-05,3.646242097e-05,3.08257876895e-05,2.34456493932e-05,2.44004808678e-05,2.55004389752e-05,2.76583423829e-05,5.25451644838e-05,3.92350681674e-05,1.62146529419e-05,1.97306084309e-05,4.0151172603e-05,1.22958054828e-05,4.07571014616e-05,5.13897718878e-06,1.52190419495e-05
2044-07-01,1.98793352562e-05,2.96986026266e-05,3.68962502156e-05,1.51389118582e-05,3.6066151362e-06,8.02976262224e-06,1.05060597672e-06,3.02999905022e-06,1.25435343098e-05,1.48649293181e-05,1.54304178687e-05,1.65589644231e-05,3.90935175195e-05,8.13975384517e-06,7.37166926846e-06,1.78195514948e-05,1.40207116601e-05,2.27054030711e-05,4.38953680183e-05,3.03350583105e-05,1.04592510922e-05,6.69146696859e-06,1.95169581616e-05,2.89428161661e-06,2.14817351662e-05,1.57619589962e-06,7.70444367734e-06
2044-08-01,1.11290919752e-05,1.56026426036e-05,4.24303866869e-05,7.64561263168e-06,8.04808180798e-06,1.49355615057e-05,1.17597250835e-06,3.09843809386e-06,1.92146489136e-05,5.02103436858e-06,1.23414369947e-05,2.36277181838e-05,8.70775629538e-06,8.13754286355e-06,1.15971870912e-05,2.41502916047e-05,4.88323661211e-06,2.77102711084e-05,3.284504146e-05,2.37585747527e-05,1.81505498311e-06,7.24016566421e-06,3.39787117317e-05,2.47146513387e-06,7.50718588409e-06,6.89828931021e-06,3.07465079993e-06
2044-09-01,2.07936321506e-05,4.02088518361e-05,3.62057995517e-05,1.71616401894e-05,1.40060748587e-05,1.74523963194e-05,2.46776223491e-06,2.45896327821e-05,1.44806108437e-05,1.27384969134e-05,4.13413798823e-05,4.59320736332e-05,7.56881457341e-06,4.57017767985e-06,9.68821056271e-06,9.13313992634e-06,2.11358308964e-05,3.09810022532e-05,1.45963924657e-05,3.8333733634e-05,1.97080575617e-05,1.80009956618e-05,2.41967611411e-05,1.1548400043e-05,7.77729354533e-06,1.31759819169e-05,1.27563728048e-06
2044-10-01,5.58548933138e-05,7.27806070548e-05,2.05986375173e-05,2.41815984828e-05,2.66568214405e-05,3.71294595035e-05,3.08686182767e-05,4.35660631194e-05,3.63392198778e-05,3.69921934115e-05,4.42291565277e-05,8.37252045174e-05,3.8474259529e-05,1.53234359459e-05,3.40275021829e-05,1.86325876825e-05,3.61617846162e-05,1.64875785299e-05,5.35194227496e-05,3.15842464867e-05,2.31685917697e-05,2.04633772791e-05,6.24295475215e-05,3.46765848679e-05,4.2243669824e-05,3.30992377106e-05,3.77088775884e-05
2044-11-01,7.54506586721e-05,6.67344211251e-05,5.01232625538e-05,4.47805629119e-05,2.57844382456e-05,4.65561457012e-05,3.21393374959e-05,5.29495910411e-05,6.50275838173e-05,5.8039951101e-05,5.47861193101e-05,4.57820979244e-05,4.50998880094e-05,5.87032409385e-05,2.95187187476e-05,7.61933671356e-05,3.34014046075e-05,8.53228981214e-05,7.7840317014e-05,6.37797601181e-05,5.05798387621e-05,3.50014367671e-05,4.61641072131e-05,1.77495501681e-05,5.0820915411e-05,3.19074220291e-05,3.09387653373e-05
2044-12-01,6.5871577317e-05,7.45863163805e-05,4.01190263801e-05,4.93615170126e-05,5.93751670143e-05,7.58880607983e-05,3.78321531181e-05,6.20528841669e-05,5.00933854103e-05,4.85439141821e-05,2.81612965662e-05,5.42857731575e-05,2.86249527966e-05,7.15486312401e-05,2.92877997448e-05,4.6111050608e-05,2.95074919829e-05,3.85869043521e-05,8.08494587545e-05,6.98144394846e-05,2.84817436295e-05,5.37181825902e-05,6.51751440728e-05,5.32066857583e-05,5.9100229659e-05,4.50840755851e-05,4.273814468e-05
2045-01-01,4.92327331206e-05,3.76813296801e-05,5.09615070769e-05,3.0810584467e-05,2.14248635075e-05,3.16095363814e-05,6.50532332137e-05,7.40393078602e-05,5.13071881869e-05,9.23000799149e-05,4.557017529e-05,2.57197138331e-05,4.81093274074e-05,1.63330369105e-05,1.09311994005e-05,8.87130779574e-05,4.55811149701e-05,2.97441556768e-05,4.62672741529e-05,0.000109712040285,4.38099734765e-05,2.59638667385e-05,5.55547486556e-05,1.78544307692e-05,7.71961835978e-05,8.13767546788e-05,4.24453960707e-05
2045-02-01,4.4286577031e-05,5.20438958726e-05,6.91971591247e-05,4.65874976544e-05,6.16673567492e-05,6.14045250196e-05,4.69625378173e-05,1.58252764019e-05,1.61296720156e-05,4.87744077643e-05,4.53225522708e-05,5.81895390745e-05,3.4742856163e-05,5.16271211382e-05,6.66479171092e-05,3.0461464803e-05,4.74929884907e-05,3.62338770537e-05,2.73575596263e-05,9.10061125372e-05,4.67895770271e-05,1.85684771493e-05,6.73727119723e-05,4.84753517997e-05,4.73645802621e-05,2.70288677712e-05,5.24923879807e-05
2045-03-01,3.34174192782e-05,4.25792835207e-05,3.46988089101e-05,5.91610666561e-05,4.37946352728e-05,3.45067104458e-05,3.37425137072e-05,2.34526724268e-05,3.47366531059e-05,1.99765524779e-05,3.48730900947e-05,6.43140327351e-05,2.31339676652e-05,4.95932945341e-05,3.74446876646e-05,4.24248378295e-05,4.7051067933e-05,4.19558624708e-05,2.29842903347e-05,5.98251255724e-05,1.81500116923e-05,6.15555032883e-05,3.37311791251e-05,4.46588385222e-05,4.2856181556e-05,3.6508046954e-05,2.74131445479e-05
2045-04-01,2.53370294862e-05,2.96895882154e-05,4.08336725134e-05,3.56539598215e-05,1.9004499336e-05,2.47832620516e-05,4.04054513898e-05,3.852654726e-05,4.80166636407e-05,3.96224390759e-05,4.24359793922e-05,3.05056681944e-05,3.94043409971e-05,4.12535409851e-05,3.58051934849e-05,2.4961155134e-05,4.5301399723e-05,3.38967832795e-05,2.44954075204e-05,4.70138670304e-05,2.28069250625e-05,3.23515407131e-05,3.74514380231e-05,2.82134423763e-05,4.90873860794e-05,4.89155845571e-05,3.09082240413e-05
2045-05-01,2.74547687392e-05,2.57739766312e-05,4.1108373019e-05,2.4684312848e-05,1.18952156906e-05,4.84304735437e-05,4.01171891489e-05,2.79211683175e-05,3.33109783242e-05,3.53234538143e-05,2.23709672456e-05,4.80364878968e-05,4.3806058885e-05,1.58134225785e-05,1.27134718761e-05,9.01649600848e-06,3.07711730632e-05,2.53392150353e-05,3.60915754148e-05,4.4839326074e-05,1.89616087255e-05,3.34347109206e-05,3.40180680117e-05,1.27996160288e-05,1.28125397688e-05,2.61513760051e-05,2.85967184385e-05
2045-06-01,1.87901889149e-05,4.01639565704e-05,4.21830623964e-05,1.79442863555e-05,7.68839923163e-06,2.30256592788e-05,2.03518981607e-05,1.98968093086e-05,3.9484221179e-05,3.46696040265e-05,2.22276113012e-05,5.52750750558e-05,2.44255747677e-05,1.89820548258e-05,1.13004461858e-05,2.78670089529e-05,4.51203444148e-05,3.26215197538e-05,2.5319369153e-05,3.19099206536e-05,1.40727831933e-05,2.40237868638e-05,4.52779630488e-05,1.62897815699e-05,7.28297745809e-06,2.11299735383e-05,2.02556585393e-05
2045-07-01,1.35481565849e-05,2.10953664919e-05,2.70461302762e-05,1.73998614036e-05,1.08485662508e-05,9.21375716903e-06,7.23669511114e-06,4.70460126154e-06,6.84422496609e-06,1.26827991897e-05,1.63915318139e-05,3.45636286901e-05,2.25862068406e-05,7.75010084908e-06,1.39234767354e-05,7.60731323557e-06,1.72683531616e-05,2.19089565871e-05,3.8569711838e-05,3.46266461747e-05,5.8571234172e-07,7.40254143663e-06,4.50467935025e-05,5.6968162542e-06,3.83142947352e-06,7.83928314831e-06,9.13136798857e-06
2045-08-01,1.89174771246e-05,1.19711775369e-05,3.22538235196e-05,1.3019899302e-05,2.96234302558e-06,1.2735380525e-05,1.51047882377e-06,3.52181121903e-06,8.85955857583e-06,7.04288315935e-06,4.75909935776e-06,2.54427919041e-05,1.05691604659e-05,2.08922529055e-06,1.46501128456e-05,7.52656073744e-06,1.49939555598e-05,2.61701065665e-05,3.26740042927e-05,2.37008181405e-05,2.53599737868e-06,8.83209076532e-06,3.18726325001e-05,5.661937488e-06,2.2786939683e-06,5.93703788903e-06,1.33030864491e-05
2045-09-01,3.1685555526e-05,1.56913666463e-05,1.95393014413e-05,3.06758217084e-05,8.13214961302e-06,3.10772427058e-05,2.15586657686e-06,2.06626651518e-05,2.02566186999e-05,1.30643718146e-05,9.37029823136e-06,1.08384293549e-05,2.42408383302e-05,1.70687712853e-06,1.2237075191e-05,1.18900199197e-05,1.39059440395e-05,1.33851802593e-05,3.5068145479e-05,3.54932828486e-05,2.00895766618e-06,3.52567724565e-05,3.15038441083e-05,9.71116008129e-06,1.26504588739e-05,9.37093772488e-06,1.84135825165e-05
2045-10-01,4.4691179816e-05,4.29539518033e-05,3.18065883524e-05,2.04249810486e-05,3.67152839923e-05,4.13566761251e-05,1.94115689283e-05,3.44618329109e-05,8.28198080853e-05,2.37201569129e-05,3.02084807926e-05,4.51668180024e-05,3.47858676327e-05,2.52496793109e-05,3.21540204563e-05,1.87044311701e-05,3.33882726788e-05,1.46864508861e-05,5.9417115646e-05,2.74542408685e-05,1.37523917374e-05,3.10210801304e-05,4.84455298799e-05,1.73263577765e-05,4.81090067686e-05,5.56199020745e-05,2.89082190556e-05
2045-11-01,6.29162470432e-05,3.8123409225e-05,5.15459631667e-05,3.7527658078e-05,4.37481217887e-05,4.84438297073e-05,4.31632188338e-05,4.18764584105e-05,5.75128337611e-05,7.69104043307e-05,1.76631303677e-05,3.62270003669e-05,6.38524828294e-05,3.52462375304e-05,3.09971117011e-05,4.78540708855e-05,2.9611720682e-05,3.70659200507e-05,5.67177839154e-05,6.8877984207e-05,4.47700179393e-05,4.33501714248e-05,2.89082648427e-05,7.86859537974e-05,6.86576984923e-05,2.84713133927e-05,7.61587141254e-05
2045-12-01,4.35981969228e-05,6.37195611489e-05,9.68028526889e-05,6.44618837032e-05,6.57738441078e-05,6.77034055116e-05,4.20435663597e-05,4.15035034123e-05,5.39317987811e-05,7.66187012315e-05,4.52515437751e-05,3.54237875648e-05,6.80653262558e-05,4.29593565059e-05,4.47021261737e-05,2.46761366043e-05,1.89956543295e-05,3.34262392244e-05,5.42154518447e-05,8.53467568959e-05,3.00487173263e-05,8.08658935403e-05,3.69282398272e-05,6.10682634379e-05,5.59093875511e-05,7.1681553042e-05,4.99247644716e-05
2046-01-01,3.07715553087e-05,3.29790698743e-05,8.33701702504e-05,3.79670007896e-05,4.58846707564e-05,6.21217614805e-05,6.26351132918e-05,5.11732121032e-05,8.24486162552e-05,5.85390158136e-05,3.05579711595e-05,5.66118158509e-05,3.65829919752e-05,4.39089126303e-05,3.13398236488e-05,4.76615188063e-05,4.2474931585e-05,3.00845138008e-05,5.84233379944e-05,7.85456183318e-05,3.23908508335e-05,7.91975534455e-05,4.72296544179e-05,4.85101966963e-05,6.3821482971e-05,5.24737572656e-05,3.38320833363e-05
2046-02-01,2.61838398122e-05,3.58775449664e-05,6.29644627528e-05,5.31938399035e-05,6.11574555175e-05,7.41456402466e-05,4.12897686536e-05,5.06315056035e-05,6.63148657623e-05,3.55221562664e-05,4.21761259935e-05,3.09996676259e-05,4.8658068004e-05,4.26660444646e-05,4.1405443257e-05,3.12387913937e-05,4.02462394504e-05,4.51735900697e-05,4.46409547976e-05,8.63045078101e-05,3.00664650695e-05,6.99966609924e-05,3.50878032123e-05,2.09767557581e-05,2.34206631181e-05,4.73449535396e-05,6.29699401258e-05
2046-03-01,3.53370305068e-05,3.63306853008e-05,3.66975804354e-05,4.18851977702e-05,4.98089641042e-05,2.65726304081e-05,3.94286439457e-05,3.84882134226e-05,4.79240215403e-05,2.70658220236e-05,3.64964145471e-05,5.03982582813e-05,3.615056226e-05,3.48173380189e-05,3.29900700048e-05,4.81773839738e-05,4.40973055144e-05,4.32626021211e-05,3.44980975342e-05,4.01073011744e-05,6.65857171953e-05,2.70481399466e-05,2.16843430204e-05,3.61014653143e-05,2.62894125106e-05,3.66981950113e-05,4.70905063943e-05
2046-04-01,2.55843779693e-05,3.49566408355e-05,3.41826563575e-05,2.42958622584e-05,3.9321968264e-05,2.51320939112e-05,3.89795529242e-05,3.81277234174e-05,2.99157141853e-05,4.53396958784e-05,3.35783754508e-05,2.71612274489e-05,4.25210057276e-05,3.0001403502e-05,2.01155998833e-05,3.43946290968e-05,2.80796566585e-05,5.13356547344e-05,3.77194671538e-05,4.7240240383e-05,2.67606530542e-05,2.87483963759e-05,3.70576596727e-05,3.57710770827e-05,2.17256622688e-05,4.87435595763e-05,3.14227126357e-05
2046-05-01,2.26549239718e-05,3.08630732131e-05,5.0725316396e-05,2.06120349321e-05,1.38972585773e-05,3.98531005236e-05,3.99548123304e-05,1.83837180971e-05,2.96650294331e-05,2.19648957434e-05,2.25446175743e-05,5.38822600685e-05,4.22819481779e-05,1.75831064553e-05,2.66053588608e-05,1.89734219589e-05,5.39635697502e-05,2.79633980608e-05,2.78562125307e-05,3.7533601638e-05,3.48078795923e-05,3.58832681481e-05,2.00159976676e-05,2.68536532855e-05,2.21055063386e-05,3.00339147846e-05,1.40875047598e-05
2046-06-01,1.78012033454e-05,4.854012271e-05,4.25326477853e-05,1.40233968068e-05,1.70189429203e-05,2.20243220351e-05,1.78397369727e-05,1.83613284814e-05,3.56223034638e-05,1.5803048565e-05,4.34716789136e-05,4.76534890887e-05,4.24711073113e-05,3.41394879797e-05,2.64761140248e-05,1.78045947337e-05,3.90681121871e-05,2.55264674615e-05,2.72738590089e-05,4.43830707809e-05,1.72875670614e-05,7.42204197953e-06,3.25906828114e-05,1.57832596685e-05,1.65397488412e-05,7.89499337467e-06,1.59943342555e-05
2046-07-01,2.93736949364e-05,2.56212226304e-05,1.82397287176e-05,9.73682518634e-06,9.20357012936e-06,1.02973198019e-05,1.87068641918e-06,4.19246285231e-06,2.79487250737e-05,1.30895945905e-05,2.86637547712e-05,2.7739139222e-05,2.89299409562e-05,6.53334927847e-06,3.33139636691e-05,2.51192459473e-05,2.0864017093e-05,1.86248931141e-05,2.63959399547e-05,2.40830990151e-05,2.42283879743e-05,2.17308687312e-06,2.78505334753e-05,1.20894953675e-06,9.12260480358e-06,7.68773418992e-06,4.02904888902e-06
2046-08-01,1.69910425636e-05,2.65073119105e-05,2.83639427835e-05,2.19035579585e-05,1.57818599973e-05,1.48451379833e-05,2.14080962735e-07,5.67819048722e-07,4.34966609095e-06,4.57606974568e-06,1.5512318795e-05,2.00712104234e-05,1.32343963186e-05,6.61268586555e-06,1.67358777422e-05,2.43482237465e-05,1.30128133549e-05,1.15677657413e-05,3.32050511247e-05,4.57067699851e-05,3.81014796034e-06,1.06784537621e-05,1.67385321011e-05,3.02296228777e-06,1.39529276307e-05,6.41203855215e-06,5.35338847959e-06
2046-09-01,9.62035668029e-06,1.63111113579e-05,3.14687913487e-05,1.06902483685e-05,6.05197797269e-06,2.45142291533e-05,7.2870519972e-06,1.37197336233e-05,1.28365123601e-05,9.7982470154e-06,1.77969138298e-05,2.31044693432e-05,1.38539289386e-05,1.63523618539e-05,6.33112699932e-06,6.36185465994e-06,2.93314415482e-05,1.16126243779e-05,3.12441319655e-05,3.36105820073e-05,1.00245154044e-05,5.38847353396e-06,1.98104088535e-05,1.38678023491e-05,7.99034730465e-06,2.60681760968e-05,6.03974433718e-06
2046-10-01,5.74903356513e-05,5.52471352421e-05,5.23099571486e-05,5.39101711183e-05,3.04325515269e-05,5.89591509197e-05,2.28882023943e-05,1.80301405657e-05,2.32296061768e-05,4.0734592495e-05,3.08977501441e-05,5.62574068248e-05,2.83323626415e-05,1.93245123228e-05,1.23835197103e-05,1.73954819473e-05,3.57709951497e-05,1.08034290793e-05,3.95485780208e-05,4.77642167728e-05,1.80963111234e-05,2.64712808703e-05,5.44404470399e-05,5.07336841284e-05,4.89640411355e-05,4.89703751858e-05,3.62487873387e-05
2046-11-01,6.27433123251e-05,8.60279915893e-05,1.34039576399e-05,5.25718467543e-05,6.42801698026e-05,4.17249605692e-05,3.59900399157e-05,9.01389659183e-05,0.00010645149426,6.61605719337e-05,5.3522927879e-05,6.18100726039e-05,5.67635506741e-05,3.63472026947e-05,1.1257539284e-05,5.88240095567e-05,3.48089261403e-05,5.42506610691e-05,5.81369575533e-05,5.46636406701e-05,2.65795377345e-05,5.41147960575e-05,3.42707286525e-05,4.00588941201e-05,4.65815362986e-05,3.98968182708e-05,5.49618536862e-05
2046-12-01,7.99840973438e-05,8.61568623804e-05,7.34552665866e-05,5.2148484956e-05,2.73452472053e-05,6.22016086709e-05,3.13423750932e-05,4.29472601181e-05,7.49714679841e-05,4.53589576258e-05,6.81930642814e-05,5.14057643007e-05,4.17260111034e-05,8.90274313861e-05,5.68385311843e-05,6.22110420068e-05,7.05909765202e-05,6.27404814804e-05,5.08990617618e-05,6.15054674806e-05,4.15742208133e-05,5.80425992969e-05,6.1581915323e-05,2.76007022075e-05,5.15799379043e-05,5.46605751879e-05,5.7891394953e-05
2047-01-01,8.39688723014e-05,8.36273112024e-05,8.93951922383e-05,6.18960373322e-05,6.47538254877e-05,8.53046986906e-05,2.1797317465e-05,3.50415471508e-05,6.38006344767e-05,7.31601600608e-05,7.44893932279e-05,5.19090210565e-05,3.64915445061e-05,5.2494207921e-05,5.19975546013e-05,7.1067195222e-05,5.21258502507e-05,3.50303457526e-05,5.94839467946e-05,5.32064328581e-05,5.27427901943e-05,6.57458956864e-05,3.80018286705e-05,6.73615520446e-05,4.7132058119e-05,4.81443399622e-05,4.59702916e-05
2047-02-01,4.09778490697e-05,6.63098101844e-05,5.35408826181e-05,2.64967847033e-05,2.03740179131e-05,5.0186018052e-05,2.91565070906e-05,1.64128650145e-05,8.26797171612e-05,3.8066464516e-05,3.99960293483e-05,4.38803772557e-05,3.59764467753e-05,3.24060347339e-05,3.75504837003e-05,1.4004621903e-05,3.06456108016e-05,7.36464273041e-05,1.85133949344e-05,8.62968806662e-05,1.1419823727e-05,4.04085414976e-05,4.49935495984e-05,5.86611080117e-05,4.14784295052e-05,2.01513306214e-05,3.30557888051e-05
2047-03-01,4.15996129959e-05,6.76219497109e-05,6.78831464029e-05,4.55350172524e-05,2.20036748336e-05,4.89299551451e-05,4.32659834977e-05,5.37723532424e-05,9.20108466138e-05,2.71904464538e-05,3.56277212429e-05,4.15244844048e-05,5.76843049203e-05,4.40600888396e-05,4.54851407734e-05,2.38882092276e-05,4.26871151831e-05,2.63313706819e-05,2.95664823777e-05,4.82031025361e-05,2.18276811211e-05,1.75903926664e-05,2.85153037112e-05,4.0265706654e-05,4.13684492482e-05,1.71087158985e-05,3.1795616166e-05
2047-04-01,3.04184864945e-05,4.80866438011e-05,3.30118457593e-05,2.80190589729e-05,2.19683933513e-05,5.04931597139e-05,2.73282729852e-05,2.25196617976e-05,5.05801395775e-05,3.6087820814e-05,2.97244756035e-05,3.88339124237e-05,3.12139870099e-05,3.50086484104e-05,2.83505259826e-05,1.89443578336e-05,2.96725590943e-05,2.6039812692e-05,2.31527066603e-05,5.8076341035e-05,3.86767977034e-05,2.7054924907e-05,3.97460130444e-05,3.86323053395e-05,3.0960174003e-05,4.00379609346e-05,3.03536020915e-05
